Name,Gender,Rating Value,Rating Count,Main Accords,Perfumers,Description,url
Before Sunrise Grasse Au Parfumfor women,for women,4,1,"['fruity', 'tropical', 'sweet', 'floral', 'fresh']",[],Before SunrisebyGrasse Au Parfumis a Floral Fruity Gourmand fragrance for women. Top notes are Passionfruit and Mango; middle notes are Peach and Red Berries; base notes are Hibiscus and White Musk.,https://www.fragrantica.com/perfume/Grasse-Au-Parfum/Before-Sunrise-28534.html
Last Seduction Grasse Au Parfumfor men,for men,5,1,"['citrus', 'lavender', 'anis', 'soft spicy', 'amber', 'aromatic', 'patchouli', 'fresh spicy', 'sweet', 'woody']",[],Last SeductionbyGrasse Au Parfumis a Woody Aromatic fragrance for men. Top notes are Mandarin Orange and Grapefruit; middle notes are Lavender and Anise; base notes are Patchouli and Amber.,https://www.fragrantica.com/perfume/Grasse-Au-Parfum/Last-Seduction-28537.html
Remember Me Grasse Au Parfumfor women,for women,4,4,"['sweet', 'fruity', 'honey', 'white floral', 'floral', 'powdery', 'vanilla']",[],"Remember MebyGrasse Au Parfumis a Floral Fruity Gourmand fragrance for women. Top notes are Peach, Raspberry and Neroli; middle notes are Jasmine and Orange Blossom; base notes are Honey and Vanilla.",https://www.fragrantica.com/perfume/Grasse-Au-Parfum/Remember-Me-28533.html
Sexy Party Grasse Au Parfumfor women,for women,4.33,3,"['sweet', 'fruity', 'cherry', 'violet', 'soft spicy', 'powdery', 'citrus', 'patchouli', 'woody', 'musky']",[],"Sexy PartybyGrasse Au Parfumis a Floral Fruity Gourmand fragrance for women. Top notes are Raspberry, Cherry and Lemon; middle notes are Licorice and Violet; base notes are Patchouli and Musk.",https://www.fragrantica.com/perfume/Grasse-Au-Parfum/Sexy-Party-28535.html
Trendy Men Grasse Au Parfumfor men,for men,5,1,"['woody', 'aromatic', 'citrus', 'earthy', 'green']",[],"Trendy MenbyGrasse Au Parfumis a Woody Aromatic fragrance for men. Top notes are Grapefruit, Lemon and Mint; middle notes are Cedar, Vetiver and Jasmine; base notes are Patchouli and Sandalwood.",https://www.fragrantica.com/perfume/Grasse-Au-Parfum/Trendy-Men-28536.html
True Romance Grasse Au Parfumfor women,for women,3.25,4,"['fruity', 'white floral', 'powdery', 'sweet', 'rose', 'floral', 'lactonic', 'musky']",[],"True RomancebyGrasse Au Parfumis a Floral Fruity fragrance for women. Top notes are Apricot, Peach and Plum; middle notes are Jasmine and Rose; base notes are Musk and Ylang-Ylang.",https://www.fragrantica.com/perfume/Grasse-Au-Parfum/True-Romance-28531.html
Betrothal Grossmithfor women,for women,4.25,93,"['powdery', 'vanilla', 'white floral', 'citrus', 'woody', 'floral', 'yellow floral', 'animalic', 'rose', 'sweet']",['Mélanie Carestia'],"BetrothalbyGrossmithis a Floral Woody Musk fragrance for women.Betrothalwas launched in 2011. The nose behind this fragrance is Mélanie Carestia. Top note is Citruses; middle notes are Heliotrope, Ylang-Ylang, Rose, African Orange Flower and Jasmine; base notes are Civetta, Vetiver and Vanille.",https://www.fragrantica.com/perfume/Grossmith/Betrothal-12151.html
Diamond Jubilee Bouquet Grossmithfor women,for women,4.18,103,"['powdery', 'floral', 'violet', 'iris', 'aromatic', 'vanilla', 'amber', 'fresh', 'rose', 'white floral']",['Trevor Nicholl'],"Diamond Jubilee BouquetbyGrossmithis a Floral Woody Musk fragrance for women.Diamond Jubilee Bouquetwas launched in 2012. The nose behind this fragrance is Trevor Nicholl. Top notes are Narcissus, Citruses and Lily-of-the-Valley; middle notes are Iris, Violet, Carnation, Rose and Jasmine; base notes are Tonka Bean, Vetiver, Musk, Amber, Vanilla and Hawthorn.",https://www.fragrantica.com/perfume/Grossmith/Diamond-Jubilee-Bouquet-15197.html
Hasu-no-Hana Grossmithfor women,for women,4.48,262,"['woody', 'earthy', 'citrus', 'aromatic', 'powdery', 'mossy', 'floral', 'yellow floral', 'iris', 'warm spicy']",['Richard Melchio'],"Hasu-no-HanabyGrossmithis a Chypre Floral fragrance for women. The nose behind this fragrance is Richard Melchio. Top notes are Bergamot and Bitter Orange; middle notes are oak moss, Ylang-Ylang, Iris, Tincture of Rose, Lotus and Jasmine; base notes are Patchouli, Tonka Bean, Vetyver, Sandalwood and Virginia Cedar.",https://www.fragrantica.com/perfume/Grossmith/Hasu-no-Hana-8085.html
King's Salute Grossmithfor men,for men,4.24,17,"['aromatic', 'fresh spicy', 'lavender', 'musky', 'woody', 'powdery', 'warm spicy', 'citrus', 'mossy']",[],"King's SalutebyGrossmithis a Aromatic Fougere fragrance for men. This is a new fragrance.King's Salutewas launched in 2023. Top notes are Elemi resin, Black Pepper, Bergamot and Black Currant; middle notes are Lavender, Lavender Extract, Thyme, Cardamom and Iris; base notes are Cashmeran, Oakmoss, Musk and Amber.",https://www.fragrantica.com/perfume/Grossmith/King-s-Salute-84524.html
Phul - Nana Grossmithfor women,for women,4.39,198,"['amber', 'woody', 'fresh spicy', 'aromatic', 'warm spicy', 'sweet', 'vanilla', 'citrus', 'balsamic', 'yellow floral']",['Trevor Nicholl'],"Phul - NanabyGrossmithis a Amber Fougere fragrance for women. The nose behind this fragrance is Trevor Nicholl. Top notes are Neroli, Bergamot and Orange; middle notes are Geranium, Ylang-Ylang and Tuberose; base notes are Opoponax, Tonka Bean, Benzoin, Sandalwood, Patchouli, Vanilla and Cedar.",https://www.fragrantica.com/perfume/Grossmith/Phul-Nana-8086.html
Shem - el- Nessim Grossmithfor women,for women,4.38,290,"['powdery', 'woody', 'vanilla', 'iris', 'floral', 'fresh spicy', 'white floral', 'aromatic', 'rose', 'yellow floral']",['Trevor Nicholl'],"Shem - el- NessimbyGrossmithis a Floral Woody Musk fragrance for women. The nose behind this fragrance is Trevor Nicholl. Top notes are Neroli and Bergamot; middle notes are Orris Root, Ylang-Ylang, Geranium, Jasmine and Rose; base notes are Heliotrope, Sandalwood, Vanilla, Musk, Patchouli and Cedar.",https://www.fragrantica.com/perfume/Grossmith/Shem-el-Nessim-8087.html
Amelia Grossmithfor women,for women,4.23,100,"['floral', 'rose', 'fresh', 'woody', 'white floral', 'aromatic', 'citrus', 'musky', 'fruity', 'earthy']",['Trevor Nicholl'],"AmeliabyGrossmithis a Chypre Floral fragrance for women.Ameliawas launched in 2012. The nose behind this fragrance is Trevor Nicholl. Top notes are Neroli and Osmanthus; middle notes are Peony, Rose, Jasmine and Amber; base notes are Vetiver, Cashmere Musk, Patchouli and Sandalwood.",https://www.fragrantica.com/perfume/Grossmith/Amelia-17009.html
Floral Veil Grossmithfor women,for women,3.97,59,"['green', 'citrus', 'tuberose', 'fruity', 'musky', 'woody', 'floral', 'white floral', 'powdery', 'aromatic']",['Jean-Marie Santantoni'],"Floral VeilbyGrossmithis a Floral fragrance for women.Floral Veilwas launched in 2012. The nose behind this fragrance is Jean-Marie Santantoni. Top notes are Black Currant, Green Notes, Citruses and Lemon; middle notes are Tuberose, Vanilla Orchid, Ylang-Ylang, Geranium and Rose; base notes are Musk, Cashmeran and Amber.",https://www.fragrantica.com/perfume/Grossmith/Floral-Veil-17008.html
Golden Chypre Grossmithfor women,for women,4.29,166,"['fresh spicy', 'citrus', 'aromatic', 'woody', 'rose', 'warm spicy', 'powdery', 'musky', 'amber', 'floral']",['Trevor Nicholl'],"Golden ChyprebyGrossmithis a Chypre Floral fragrance for women.Golden Chyprewas launched in 2012. The nose behind this fragrance is Trevor Nicholl. Top notes are Bergamot, Orange, Nutmeg and Cardamom; middle notes are Geranium, Rose, Vetiver, Heliotrope and Patchouli; base notes are Musk, Woody Notes, Amber and Labdanum.",https://www.fragrantica.com/perfume/Grossmith/Golden-Chypre-17010.html
Saffron Rose Grossmithfor women and men,for women and men,4.05,137,"['warm spicy', 'leather', 'woody', 'amber', 'rose', 'oud', 'tobacco', 'smoky', 'musky', 'metallic']",['Trevor Nicholl'],"Saffron RosebyGrossmithis a Amber Spicy fragrance for women and men.Saffron Rosewas launched in 2012. The nose behind this fragrance is Trevor Nicholl. Top notes are Rose, Saffron and Cinnamon; middle notes are Agarwood (Oud), Tobacco, Myrrh and Woody Notes; base notes are Castoreum, Labdanum, Guaiac Wood, Amber and Sandalwood.",https://www.fragrantica.com/perfume/Grossmith/Saffron-Rose-17011.html
Sylvan Song Grossmithfor women and men,for women and men,4.68,22,"['woody', 'amber', 'warm spicy', 'rose', 'white floral', 'aromatic', 'patchouli', 'yellow floral', 'earthy', 'balsamic']",['Celine Guivarch'],"Sylvan SongbyGrossmithis a Floral Woody Musk fragrance for women and men.Sylvan Songwas launched in 2014. The nose behind this fragrance is Celine Guivarch. Top note is Bergamot; middle notes are Rose, Jasmine and Ylang-Ylang; base notes are Patchouli, Vetiver, Benzoin, Incense, Tonka Bean, Guaiac Wood and Musk.",https://www.fragrantica.com/perfume/Grossmith/Sylvan-Song-28080.html
Paris Leather Grossmithfor women and men,for women and men,4.56,9,"['leather', 'woody', 'aromatic', 'white floral', 'animalic', 'powdery', 'citrus', 'soft spicy', 'amber', 'smoky']",['Jean-Charles Mignon'],"Paris LeatherbyGrossmithis a Leather fragrance for women and men.Paris Leatherwas launched in 2016. The nose behind this fragrance is Jean-Charles Mignon. Top notes are Coriander, Mandarin Orange and Juniper; middle notes are Leather and Jasmine; base notes are Sandalwood, Amber and Musk.",https://www.fragrantica.com/perfume/Grossmith/Paris-Leather-38474.html
Paris Rose Grossmithfor women and men,for women and men,5,2,"['rose', 'floral', 'powdery', 'amber', 'musky', 'vanilla', 'woody', 'fresh']",['Celine Guivarch'],"Paris RosebyGrossmithis a Floral fragrance for women and men.Paris Rosewas launched in 2016. The nose behind this fragrance is Celine Guivarch. Top notes are Rose Petals and Peony; middle notes are Rose and Amber; base notes are Sandalwood, Musk and Vanilla.",https://www.fragrantica.com/perfume/Grossmith/Paris-Rose-38473.html
Betrothal original Grossmithfor women,for women,5,1,[],['John Grossmith'],Betrothal originalbyGrossmithis a Floral fragrance for women.Betrothal originalwas launched in 1893. The nose behind this fragrance is John Grossmith.,https://www.fragrantica.com/perfume/Grossmith/Betrothal-original-17051.html
Hasu-no-Hana original Grossmithfor women,for women,3,3,[],['John Lipscomb Grossmith'],Hasu-no-Hana originalbyGrossmithis a Floral fragrance for women.Hasu-no-Hana originalwas launched in 1888. The nose behind this fragrance is John Lipscomb Grossmith.,https://www.fragrantica.com/perfume/Grossmith/Hasu-no-Hana-original-17052.html
Phul-Nana original Grossmithfor women and men,for women and men,4.43,7,[],['John Lipscomb Grossmith'],Phul-Nana originalbyGrossmithis a Floral fragrance for women and men.Phul-Nana originalwas launched in 1891. The nose behind this fragrance is John Lipscomb Grossmith.,https://www.fragrantica.com/perfume/Grossmith/Phul-Nana-original-17053.html
Shem-el-Nessim original Grossmithfor women,for women,4.38,8,[],['John Lipscomb Grossmith'],Shem-el-Nessim originalbyGrossmithis a Floral fragrance for women.Shem-el-Nessim originalwas launched in 1906. The nose behind this fragrance is John Lipscomb Grossmith.,https://www.fragrantica.com/perfume/Grossmith/Shem-el-Nessim-original-17054.html
Victorian Bouquet Grossmithfor women,for women,5,1,[],['John Lipscomb Grossmith'],Victorian BouquetbyGrossmithis a Floral fragrance for women.Victorian Bouquetwas launched in 1897. The nose behind this fragrance is John Lipscomb Grossmith.,https://www.fragrantica.com/perfume/Grossmith/Victorian-Bouquet-17050.html
Guess (2000) Guessfor women,for women,3.5,6,"['floral', 'powdery', 'woody', 'fresh', 'fruity', 'green', 'citrus', 'iris', 'white floral', 'violet']",['James Bell'],"Guess (2000)byGuessis a Floral Woody Musk fragrance for women.Guess (2000)was launched in 2000. The nose behind this fragrance is James Bell. Top notes are Orange, Green Leaves, Pear and Pear Blossom; middle notes are Cyclamen, Jasmine, Rose, White Violet and Orris; base notes are White Woods and Cashmere Musk.",https://www.fragrantica.com/perfume/Guess/Guess-2000-49884.html
Guess Effect Guessfor men,for men,3.63,27,"['musky', 'amber', 'powdery', 'woody', 'aromatic', 'soft spicy', 'sweet']","['Clement Gavarry', 'Firmenich']","Guess EffectbyGuessis a Woody Aromatic fragrance for men.Guess Effectwas launched in 2021. Guess Effect was created by Clement Gavarry and Firmenich. Top notes are Pineapple, Star Anise, Grapefruit and Mandarin Orange; middle notes are Clary Sage, Rosemary and Violet Leaf; base notes are Musk, Ambroxan, Vanilla, Guaiac Wood and Sandalwood.",https://www.fragrantica.com/perfume/Guess/Guess-Effect-70097.html
Guess for Women Guessfor women,for women,3.86,"1,484","['floral', 'fruity', 'fresh', 'citrus', 'sweet', 'white floral', 'green']",['Maurice Roucel'],"Guess for WomenbyGuessis a Floral Fruity fragrance for women.Guess for Womenwas launched in 2006. The nose behind this fragrance is Maurice Roucel. Top notes are Green Apple, Strawberry, Bergamot and Tangerine; middle notes are Magnolia, Peony, Freesia, Lily-of-the-Valley, Red Berries, Jasmine, Peach and Ylang-Ylang; base notes are Musk, Cedar, Amber and Oakmoss.",https://www.fragrantica.com/perfume/Guess/Guess-for-Women-1591.html
Guess Forever Guessfor women,for women,3.69,16,"['floral', 'fruity', 'citrus', 'fresh', 'white floral', 'sweet', 'woody', 'powdery', 'green', 'mossy']",[],"Guess ForeverbyGuessis a Floral Fruity fragrance for women.Guess Foreverwas launched in 2019. Top notes are Green Apple, Bergamot, Strawberry and Mandarin Orange; middle notes are Peony, Magnolia, Freesia, Peach, Jasmine, Ylang-Ylang, Lily-of-the-Valley and Red Fruits; base notes are Amber, Musk, Oakmoss and Cedar.",https://www.fragrantica.com/perfume/Guess/Guess-Forever-71864.html
Guess Gold Guessfor women,for women,3.9,549,"['woody', 'fruity', 'amber', 'floral', 'fresh', 'aromatic', 'green', 'sweet', 'earthy', 'rose']",['Claudette Belnavis'],"Guess GoldbyGuessis a Floral Fruity fragrance for women.Guess Goldwas launched in 2007. The nose behind this fragrance is Claudette Belnavis. Top notes are Pineapple, Apple and Lemon; middle notes are Jasmine, Hiacynth, Rose and Water Lily; base notes are Amber, Vetiver and Sandalwood.",https://www.fragrantica.com/perfume/Guess/Guess-Gold-1590.html
Guess Man Guessfor men,for men,3.76,622,"['fresh spicy', 'aromatic', 'woody', 'warm spicy', 'musky', 'powdery', 'lavender', 'amber', 'fresh', 'balsamic']",['Steve DeMercado'],"Guess ManbyGuessis a Citrus Aromatic fragrance for men.Guess Manwas launched in 2006. The nose behind this fragrance is Steve DeMercado. Top note is Wormwood; middle notes are Lavender, White Pepper, Ginger and Nutmeg; base notes are Fir, Musk, Sandalwood, Amber, Suede and Peru Balsam.",https://www.fragrantica.com/perfume/Guess/Guess-Man-1592.html
Guess Man Gold Guessfor men,for men,3.65,17,"['fresh spicy', 'woody', 'amber', 'aromatic', 'powdery', 'lavender', 'warm spicy', 'balsamic', 'musky', 'leather']",[],"Guess Man GoldbyGuessis a Aromatic Fougere fragrance for men.Guess Man Goldwas launched in 2006. Top note is Wormwood; middle notes are Lavender, Nutmeg, Ginger and White Pepper; base notes are Suede, Peru Balsam, Sandalwood, Amber, Musk and Fir.",https://www.fragrantica.com/perfume/Guess/Guess-Man-Gold-82556.html
Guess Men (Original) Guessfor men,for men,4.39,36,"['warm spicy', 'woody', 'aromatic', 'citrus', 'amber', 'leather', 'patchouli', 'earthy', 'powdery', 'lavender']",['James Bell'],"Guess Men (Original)byGuessis a Aromatic Fougere fragrance for men.Guess Men (Original)was launched in 1991. The nose behind this fragrance is James Bell. Top notes are Clary Sage, Orange, Bergamot, Lemon and Aldehydes; middle notes are Clove, Lavender, Cinnamon, Orris, Jasmine, Cedar and Fir; base notes are Leather, Patchouli, Labdanum, Amber, Sandalwood, Oakmoss, Vanilla and Vetiver.",https://www.fragrantica.com/perfume/Guess/Guess-Men-Original-49883.html
Guess Original Guessfor women,for women,4.57,273,"['woody', 'amber', 'citrus', 'earthy', 'powdery', 'white floral', 'warm spicy', 'vanilla', 'mossy', 'patchouli']",['James Bell'],"Guess OriginalbyGuessis a Chypre Floral fragrance for women.Guess Originalwas launched in 1990. The nose behind this fragrance is James Bell. Top notes are Mandarin Orange, Cassis, Grapefruit, Ylang-Ylang and Amalfi Lemon; middle notes are African Orange Flower, Jasmine, Hyacinth, Cinnamon, Iris and Lily-of-the-Valley; base notes are Amber, Sandalwood, oak moss, Patchouli, Vanille, Orris Root, Benzoin and Labdanum.",https://www.fragrantica.com/perfume/Guess/Guess-Original-9531.html
Guess Suede Guessfor men,for men,3.72,153,"['woody', 'aromatic', 'fresh spicy', 'leather', 'fruity', 'sweet', 'citrus', 'powdery', 'musky', 'warm spicy']",['Ellen Molner'],"Guess SuedebyGuessis a Amber Fougere fragrance for men.Guess Suedewas launched in 2007. The nose behind this fragrance is Ellen Molner. Top notes are Pineapple, Tangerine and Bergamot; middle notes are Nutmeg, Cardamom, Lavender and Sage; base notes are Suede, Mahogany, Vetiver, Peru Balsam and Sandalwood.",https://www.fragrantica.com/perfume/Guess/Guess-Suede-1593.html
Iconic Guessfor women,for women,3.68,25,"['citrus', 'amber', 'musky', 'white floral', 'aromatic', 'sweet', 'marine', 'yellow floral', 'fresh spicy', 'soft spicy']","['Carlos Viñals', 'Nathalie Benareau']","IconicbyGuessis a Amber Floral fragrance for women. This is a new fragrance.Iconicwas launched in 2024. Iconic was created by Nathalie Benareau and Carlos Viñals. Top notes are Mandarin Orange, Pink Pepper and Lilybelle®; middle notes are Orange Blossom, Sea Notes, Calabrian bergamot, Ylang-Ylang and Geranium; base notes are Amber, Ambroxan, Musk and Moss.",https://www.fragrantica.com/perfume/Guess/Iconic-91498.html
Seductive Red Homme Guessfor men,for men,3.87,209,"['citrus', 'warm spicy', 'cinnamon', 'vanilla', 'amber', 'sweet', 'powdery', 'aromatic', 'woody', 'white floral']",[],"Seductive Red HommebyGuessis a Amber Vanilla fragrance for men.Seductive Red Hommewas launched in 2021. Top notes are Cinnamon, Lemon Zest and Fig; middle notes are Kumquat, Orange Blossom and Geranium; base notes are Vanilla, Amber and Sandalwood.",https://www.fragrantica.com/perfume/Guess/Seductive-Red-Homme-70809.html
Guess Amore Capri Guessfor women and men,for women and men,4,2,"['yellow floral', 'citrus', 'floral', 'sweet', 'woody', 'tropical', 'tuberose', 'white floral', 'musky', 'fruity']",['Gabriela Chelariu'],"Guess Amore CapribyGuessis a Woody Floral Musk fragrance for women and men. This is a new fragrance.Guess Amore Capriwas launched in 2024. The nose behind this fragrance is Gabriela Chelariu. Top notes are Bergamot, Pineapple Leaf and Lemon; middle notes are Ylang-Ylang, Frangipani and Tuberose; base notes are Musk, Cedarwood and Ambroxan.",https://www.fragrantica.com/perfume/Guess/Guess-Amore-Capri-93933.html
Guess Amore Portofino Guessfor women and men,for women and men,4,1,"['citrus', 'aromatic', 'woody', 'fresh spicy', 'earthy', 'patchouli', 'musky']",[],"Guess Amore PortofinobyGuessis a Aromatic Fruity fragrance for women and men. This is a new fragrance.Guess Amore Portofinowas launched in 2024. Top notes are Citruses, Italian Mandarin, Italian Cypress and Italian Lemon; middle notes are Geranium, Blood Orange and Terracotta; base notes are Vetiver, Patchouli, Musk and Salt.",https://www.fragrantica.com/perfume/Guess/Guess-Amore-Portofino-93935.html
Guess Amore Roma Guessfor women and men,for women and men,N/A,N/A,"['woody', 'white floral', 'amber', 'fruity', 'sweet', 'earthy', 'musky', 'rose', 'patchouli', 'mossy']",['Laurent Le Guernec'],"Guess Amore RomabyGuessis a Floral Fruity fragrance for women and men. This is a new fragrance.Guess Amore Romawas launched in 2024. The nose behind this fragrance is Laurent Le Guernec. Top notes are Pear and Black Currant; middle notes are Jasmine, White Flowers, Rose and Sugar; base notes are Patchouli, Sinfonide, Musk, Moss, Amber Xtreme and Woodsy Notes.",https://www.fragrantica.com/perfume/Guess/Guess-Amore-Roma-93934.html
Guess Amore Venezia Guessfor women and men,for women and men,4,3,"['fresh spicy', 'rose', 'floral', 'aromatic', 'powdery', 'citrus', 'woody', 'amber', 'vanilla', 'iris']",[],"Guess Amore VeneziabyGuessis a Amber Floral fragrance for women and men. This is a new fragrance.Guess Amore Veneziawas launched in 2024. Top notes are Pink Pepper, juniper berry and Calabrian bergamot; middle notes are May Rose, Peony and Orris; base notes are Vanilla, Olibanum and Suede.",https://www.fragrantica.com/perfume/Guess/Guess-Amore-Venezia-93932.html
Bella Vita Guessfor women,for women,4.12,407,"['sweet', 'amber', 'white floral', 'cherry', 'fruity', 'nutty', 'woody', 'vanilla', 'citrus', 'tuberose']",[],"Bella VitabyGuessis a Floral Fruity Gourmand fragrance for women.Bella Vitawas launched in 2020. Top notes are Sour Cherry, Italian Lemon and Black Currant; middle notes are Tuberose, Vanilla Orchid and Jasmine; base notes are Praline, Tonka Bean, Amberwood and Musk.",https://www.fragrantica.com/perfume/Guess/Bella-Vita-60245.html
Bella Vita Paradiso Guessfor women,for women,3.38,37,"['white floral', 'fruity', 'floral', 'tuberose', 'musky', 'citrus', 'animalic', 'fresh', 'amber', 'powdery']",['Christine Hassan'],"Bella Vita ParadisobyGuessis a Amber Floral fragrance for women. This is a new fragrance.Bella Vita Paradisowas launched in 2023. The nose behind this fragrance is Christine Hassan. Top notes are Pear Blossom, Red Fruits and Italian Mandarin; middle notes are Gardenia, Tuberose and Jasmine; base notes are Musk, Amber and Patchouli.",https://www.fragrantica.com/perfume/Guess/Bella-Vita-Paradiso-87476.html
Bella Vita Rosa Guessfor women,for women,3.78,147,"['fruity', 'floral', 'citrus', 'woody', 'white floral', 'aromatic', 'sweet', 'fresh', 'musky', 'powdery']",['Gabriela Chelariu'],"Bella Vita RosabyGuessis a Floral Fruity fragrance for women. This is a new fragrance.Bella Vita Rosawas launched in 2022. The nose behind this fragrance is Gabriela Chelariu. Top notes are Quince, Italian Lemon and Black Currant; middle notes are Magnolia, Jasmine, Cypress and Lily-of-the-Valley; base notes are Musk, Sandalwood, Moss and Iris Petals.",https://www.fragrantica.com/perfume/Guess/Bella-Vita-Rosa-73223.html
Guess Dare Guessfor women,for women,3.88,491,"['citrus', 'white floral', 'floral', 'musky', 'green', 'fresh', 'aromatic', 'coconut', 'woody', 'sweet']",['Bruno Jovanovic'],"Guess DarebyGuessis a Floral Woody Musk fragrance for women.Guess Darewas launched in 2014. The nose behind this fragrance is Bruno Jovanovic. Top notes are Kumquat, Pear Blossom and Lemon Blossom; middle notes are Cactus Flower, Jasmine and Wild Rose; base notes are Musk, Coconut and Woody Notes.",https://www.fragrantica.com/perfume/Guess/Guess-Dare-26415.html
Guess Dare for Men Guessfor men,for men,3.57,156,"['fresh spicy', 'woody', 'aromatic', 'musky', 'warm spicy', 'white floral', 'citrus', 'powdery', 'patchouli']",['Jacques Huclier'],"Guess Dare for MenbyGuessis a Woody Spicy fragrance for men.Guess Dare for Menwas launched in 2016. The nose behind this fragrance is Jacques Huclier. Top notes are Juniper Berries, White Pepper and Bergamot; middle notes are Cashmere Wood, Jasmine and Geranium; base notes are Cedar, Musk and Patchouli.",https://www.fragrantica.com/perfume/Guess/Guess-Dare-for-Men-38648.html
Guess Dare Limited Edition Guessfor women,for women,4.07,43,"['fruity', 'fresh', 'white floral', 'tropical', 'floral', 'citrus', 'green', 'musky', 'powdery']",[],"Guess Dare Limited EditionbyGuessis a Floral Fruity fragrance for women.Guess Dare Limited Editionwas launched in 2015. Top notes are Litchi, Apple and Grapefruit; middle notes are Jasmine, Pear Blossom and Lily-of-the-Valley; base notes are White Musk, Cedar and Vanilla.",https://www.fragrantica.com/perfume/Guess/Guess-Dare-Limited-Edition-29599.html
Guess Double Dare Guessfor women,for women,3.62,133,"['white floral', 'vanilla', 'fruity', 'citrus', 'amber', 'ozonic', 'green', 'aquatic', 'fresh', 'sweet']",[],"Guess Double DarebyGuessis a Floral Fruity fragrance for women.Guess Double Darewas launched in 2015. Top notes are Mandarin Orange, Litchi and Strawberry; middle notes are Violet Leaf, Jasmine and Lily-of-the-Valley; base notes are Vanilla, Amber and Vetiver.",https://www.fragrantica.com/perfume/Guess/Guess-Double-Dare-31865.html
Guess Girl Guessfor women,for women,3.71,615,"['sweet', 'fruity', 'white floral', 'floral', 'powdery', 'ozonic', 'vanilla', 'aquatic', 'citrus', 'woody']",['Laurent Le Guernec'],"Guess GirlbyGuessis a Floral Fruity fragrance for women.Guess Girlwas launched in 2013. The nose behind this fragrance is Laurent Le Guernec. Top notes are Raspberry, Melon and Bergamot; middle notes are Orchid, Lily and Black locust; base notes are Madagascar Vanilla and Australian Sandalwood.",https://www.fragrantica.com/perfume/Guess/Guess-Girl-17012.html
Guess Girl Belle Guessfor women,for women,3.62,252,"['powdery', 'woody', 'floral', 'violet', 'fruity', 'fresh', 'Champagne', 'musky', 'white floral', 'aldehydic']",[],"Guess Girl BellebyGuessis a Floral Fruity fragrance for women.Guess Girl Bellewas launched in 2013. Top notes are Wild Berries and Champagne; middle notes are Violet, Peony and Jasmine; base notes are Musk, Australian Sandalwood and Vanilla.",https://www.fragrantica.com/perfume/Guess/Guess-Girl-Belle-18950.html
Guess Girl Summer Guessfor women,for women,4.13,111,"['citrus', 'floral', 'white floral', 'sweet', 'musky', 'powdery']",['Honorine Blanc'],"Guess Girl SummerbyGuessis a Floral Woody Musk fragrance for women.Guess Girl Summerwas launched in 2014. The nose behind this fragrance is Honorine Blanc. Top notes are Mandarin Orange, Neroli and Bergamot; middle notes are Orange Blossom, Flowers, Water Lily and Wild Rose; base notes are Musk, Vanilla Orchid and Teak Wood.",https://www.fragrantica.com/perfume/Guess/Guess-Girl-Summer-23598.html
Guess 1981 Guessfor women,for women,3.84,421,"['powdery', 'musky', 'woody', 'violet', 'floral', 'fruity', 'fresh', 'sweet', 'white floral']",[],"Guess 1981byGuessis a Floral Woody Musk fragrance for women.Guess 1981was launched in 2017. Top notes are Violet and Ambrette (Musk Mallow); middle notes are Pear, Sandalwood and Jasmine; base notes are Musk, Cedar and Amber.",https://www.fragrantica.com/perfume/Guess/Guess-1981-43675.html
Guess 1981 for Men Guessfor men,for men,3.74,239,"['amber', 'woody', 'ozonic', 'animalic', 'leather', 'fresh spicy', 'mossy', 'aquatic', 'citrus', 'earthy']",[],"Guess 1981 for MenbyGuessis a Woody Chypre fragrance for men.Guess 1981 for Menwas launched in 2017. Top notes are Violet Leaf and Bergamot; middle notes are Ambergris, Cedar and Oakmoss; base notes are Olibanum and Leather.",https://www.fragrantica.com/perfume/Guess/Guess-1981-for-Men-46897.html
Guess 1981 Indigo for Men Guessfor men,for men,3.82,590,"['sweet', 'coconut', 'woody', 'fruity', 'aromatic', 'powdery', 'vanilla', 'lavender', 'musky', 'earthy']",[],"Guess 1981 Indigo for MenbyGuessis a Woody Aromatic fragrance for men.Guess 1981 Indigo for Menwas launched in 2018. Top notes are Fig, Blue Lavender, Sage and Bergamot; middle notes are Coconut Nectar, Oakmoss, Iris and Tonka Bean; base notes are Cedar, Musk and Amber.",https://www.fragrantica.com/perfume/Guess/Guess-1981-Indigo-for-Men-48799.html
Guess 1981 Indigo for Women Guessfor women,for women,3.88,490,"['fruity', 'wine', 'woody', 'floral', 'marine', 'aromatic', 'iris', 'aquatic', 'sweet', 'earthy']",[],"Guess 1981 Indigo for WomenbyGuessis a Floral Aquatic fragrance for women.Guess 1981 Indigo for Womenwas launched in 2018. Top notes are Sea Notes, Fig and Lilac; middle notes are Iris, Blue Lotus and Narcissus; base notes are Red Wine, Pinot Noir grapes, Atlas Cedar and Haitian Vetiver.",https://www.fragrantica.com/perfume/Guess/Guess-1981-Indigo-for-Women-48798.html
