Name,Gender,Rating Value,Rating Count,Main Accords,Perfumers,Description,url
Strange Chris Adamsfor women,for women,4.00,1,"['fruity', 'white floral', 'citrus', 'sweet', 'powdery', 'fresh', 'musky', 'aquatic', 'ozonic', 'woody']",[],"StrangebyChris Adamsis a Floral Fruity fragrance for women. Top notes are Pink Pepper, Kiwi, Rhubarb, Grapes, Orange Blossom and Mandarin Orange; middle notes are Watermelon, Cyclamen, Jasmine, Plum and Honeysuckle; base notes are Citruses, Musk, Sandalwood, Amber and Vanilla.",https://www.fragrantica.com/perfume/Chris-Adams/Strange-33097.html
Stunner Pour Femme Chris Adamsfor women,for women,4.00,4,"['white floral', 'vanilla', 'tuberose', 'soft spicy', 'sweet', 'animalic', 'fruity']",[],"Stunner Pour FemmebyChris Adamsis a Floral Fruity fragrance for women. Top notes are Lily, Tuberose and Strawberry; middle notes are Jasmine, Pink Pepper and Tangerine; base notes are Vanilla and Musk.",https://www.fragrantica.com/perfume/Chris-Adams/Stunner-Pour-Femme-33098.html
Stunner Pour Homme Chris Adamsfor men,for men,4.33,6,"['citrus', 'fresh spicy', 'aromatic', 'fresh']",[],"Stunner Pour HommebyChris Adamsis a Amber Fougere fragrance for men. Top notes are Bergamot and Citruses; middle notes are Lavender and Pepper; base notes are Musk, Sandalwood and Amber.",https://www.fragrantica.com/perfume/Chris-Adams/Stunner-Pour-Homme-33099.html
True Reflections Chris Adamsfor women,for women,3.60,5,"['fruity', 'woody', 'rose', 'powdery', 'sweet', 'floral', 'citrus', 'violet', 'musky', 'soft spicy']",[],"True ReflectionsbyChris Adamsis a Floral fragrance for women. Top notes are Lemon, Red Currant and Black Currant; middle notes are Rose, Raspberry and Pomegranate; base notes are Violet, Cedar and Musk.",https://www.fragrantica.com/perfume/Chris-Adams/True-Reflections-33100.html
You Are Gorgeous Chris Adamsfor women,for women,N/A,N/A,"['woody', 'warm spicy', 'aromatic', 'white floral', 'powdery', 'citrus', 'floral', 'musky', 'earthy', 'fruity']",[],"You Are GorgeousbyChris Adamsis a Amber Woody fragrance for women. Top notes are Lemon, Bergamot, Jasmine, Rose, Green Notes, White Peach, Black Currant and Cloves; middle notes are Rose, Sage, Cardamom, Cashmeran, Ylang-Ylang, Cedar, Jasmine, White Carnation, Lily, Orange Blossom and Violet; base notes are Patchouli, Woody Notes, White Musk, Amber, Oakmoss, Vetiver, Leather and Sandalwood.",https://www.fragrantica.com/perfume/Chris-Adams/You-Are-Gorgeous-33101.html
Zest Woman Chris Adamsfor women,for women,4.50,2,"['aromatic', 'woody', 'white floral', 'rose', 'floral', 'citrus', 'powdery', 'soft spicy', 'fresh', 'green']",[],"Zest WomanbyChris Adamsis a Floral fragrance for women. Top notes are Bergamot, Coriander, Cassia and Violet; middle notes are Rose, Gardenia, Jasmine and Peony; base notes are Cedar, Iris and White Musk.",https://www.fragrantica.com/perfume/Chris-Adams/Zest-Woman-33102.html
Black Corduroy Pour Homme Chris Adamsfor men,for men,N/A,N/A,"['aromatic', 'woody', 'citrus', 'warm spicy', 'fresh spicy', 'earthy', 'green', 'powdery', 'marine', 'musky']",[],"Black Corduroy Pour HommebyChris Adamsis a Woody Spicy fragrance for men. This is a new fragrance.Black Corduroy Pour Hommewas launched in 2022. Top notes are Bergamot, Cardamom, Pepper and Grapefruit; middle notes are Vetiver, Sandalwood, Lotus and Green Notes; base notes are Musk, Sea Notes and Oakmoss.",https://www.fragrantica.com/perfume/Chris-Adams/Black-Corduroy-Pour-Homme-77520.html
Blue Corduroy Pour Homme Chris Adamsfor men,for men,N/A,N/A,"['woody', 'amber', 'citrus', 'fruity', 'marine', 'musky', 'warm spicy', 'aromatic', 'sweet', 'fresh']",[],"Blue Corduroy Pour HommebyChris Adamsis a fragrance for men. This is a new fragrance.Blue Corduroy Pour Hommewas launched in 2022. Top notes are Woody Notes and Citruses; middle notes are Fruity Notes and Aromatic Notes; base notes are Spicy Notes, Sea Notes, Amberwood and Musk.",https://www.fragrantica.com/perfume/Chris-Adams/Blue-Corduroy-Pour-Homme-77523.html
Bronze Corduroy Pour Homme Chris Adamsfor men,for men,N/A,N/A,"['fresh spicy', 'aromatic', 'woody', 'warm spicy', 'amber', 'powdery', 'white floral', 'herbal', 'vanilla', 'green']",[],"Bronze Corduroy Pour HommebyChris Adamsis a Amber Fougere fragrance for men. This is a new fragrance.Bronze Corduroy Pour Hommewas launched in 2022. Top notes are Wormwood, Cardamom, Mint, Bergamot, Eucalyptus, Thyme, Peppermint and Artemisia; middle notes are Cinnamon, Lavender, Olibanum, Orris, Jasmine, Geranium, Lily-of-the-Valley, Nutmeg and Cumin; base notes are Amber, Sandalwood, Tonka Bean, Vanilla, Musk, Moss and White Woods.",https://www.fragrantica.com/perfume/Chris-Adams/Bronze-Corduroy-Pour-Homme-77518.html
Green Corduroy Pour Homme Chris Adamsfor men,for men,5.00,1,"['fruity', 'citrus', 'fresh spicy', 'sweet', 'woody', 'aromatic', 'floral', 'powdery', 'fresh', 'musky']",[],"Green Corduroy Pour HommebyChris Adamsis a Floral Fruity fragrance for men. This is a new fragrance.Green Corduroy Pour Hommewas launched in 2022. Top notes are Apple, Lime, plum, Pineapple, Black Currant, Bergamot, Grapefruit, Melon, Raspberry, Pink Pepper and Black Pepper; middle notes are Lavender, Jasmine, Orchid, Rose, Geranium, Magnolia and Heliotrope; base notes are Musk, Vetiver, Patchouli, Cedar, Sandalwood, Ambergris, Tonka Bean and Leather.",https://www.fragrantica.com/perfume/Chris-Adams/Green-Corduroy-Pour-Homme-77533.html
Grey Corduroy Pour Homme Chris Adamsfor men,for men,N/A,N/A,"['citrus', 'powdery', 'floral', 'woody', 'fruity', 'vanilla', 'rose', 'musky', 'white floral', 'violet']",[],"Grey Corduroy Pour HommebyChris Adamsis a Amber Floral fragrance for men. This is a new fragrance.Grey Corduroy Pour Hommewas launched in 2022. Top notes are Bergamot, Orange, Green Apple, Peach, Lemon and Jasmine; middle notes are Rose, Violet, Magnolia and Patchouli; base notes are Amber, Sandalwood, Vanilla and Musk.",https://www.fragrantica.com/perfume/Chris-Adams/Grey-Corduroy-Pour-Homme-77530.html
White Corduroy Pour Homme Chris Adamsfor men,for men,N/A,N/A,"['powdery', 'woody', 'citrus', 'violet', 'amber', 'lavender', 'musky', 'patchouli', 'fresh spicy', 'warm spicy']",[],"White Corduroy Pour HommebyChris Adamsis a Woody Aromatic fragrance for men. This is a new fragrance.White Corduroy Pour Hommewas launched in 2022. Top notes are Bergamot, Lavender and Apple; middle notes are Sandalwood and Violet; base notes are Amber, Patchouli and Musk.",https://www.fragrantica.com/perfume/Chris-Adams/White-Corduroy-Pour-Homme-77525.html
Blumine Pour Femme Chris Adamsfor women,for women,4.00,2,"['woody', 'citrus', 'patchouli', 'powdery', 'fruity', 'warm spicy', 'sweet', 'balsamic', 'aromatic', 'earthy']",[],"Blumine Pour FemmebyChris Adamsis a Floral Fruity Gourmand fragrance for women. This is a new fragrance.Blumine Pour Femmewas launched in 2022. Top notes are Bergamot, Lemon, Black Currant, Peach and Raspberry; middle notes are Patchouli, Rose and Violet; base notes are Sandalwood, Amber, White Musk and Toffee.",https://www.fragrantica.com/perfume/Chris-Adams/Blumine-Pour-Femme-77502.html
Boss Babe Pour Femme Chris Adamsfor women,for women,N/A,N/A,"['white floral', 'fruity', 'fresh', 'aromatic', 'rose', 'citrus', 'vanilla', 'marine', 'musky', 'green']",[],"Boss Babe Pour FemmebyChris Adamsis a Floral Fruity Gourmand fragrance for women. This is a new fragrance.Boss Babe Pour Femmewas launched in 2022. Top notes are Lemon, Black Currant and Apple; middle notes are Lily-of-the-Valley, Jasmine and Rose; base notes are Musk, Vanilla and Sea Notes.",https://www.fragrantica.com/perfume/Chris-Adams/Boss-Babe-Pour-Femme-77503.html
Gifted Pour Femme Chris Adamsfor women,for women,5.00,1,"['citrus', 'sweet', 'woody', 'vanilla', 'powdery', 'musky', 'aromatic', 'rose', 'patchouli', 'yellow floral']",[],"Gifted Pour FemmebyChris Adamsis a Floral Fruity Gourmand fragrance for women. This is a new fragrance.Gifted Pour Femmewas launched in 2022. Top notes are Bergamot, Orange and Lemon; middle notes are Jasmine, Rose, Orris Root, Pink Pepper and Ylang-Ylang; base notes are Musk, Amber, Patchouli, Vanilla, Sweet Notes and Coumarin.",https://www.fragrantica.com/perfume/Chris-Adams/Gifted-Pour-Femme-77504.html
Let's Imagine Pour Femme Chris Adamsfor women,for women,3.50,2,"['white floral', 'woody', 'fruity', 'citrus', 'floral', 'powdery', 'sweet', 'rose', 'patchouli', 'vanilla']",[],"Let's Imagine Pour FemmebyChris Adamsis a Floral Woody Musk fragrance for women. This is a new fragrance.Let's Imagine Pour Femmewas launched in 2022. Top notes are Bergamot, Black Currant and Orange Blossom; middle notes are Jasmine, Rose, Lily-of-the-Valley and Plum; base notes are Cedar, Amber, Patchouli, Vanilla and Musk.",https://www.fragrantica.com/perfume/Chris-Adams/Let-s-Imagine-Pour-Femme-77511.html
Prize Pour Femme Chris Adamsfor women,for women,5.00,1,"['powdery', 'woody', 'amber', 'sweet', 'citrus', 'white floral', 'iris', 'yellow floral', 'warm spicy', 'fruity']",[],"Prize Pour FemmebyChris Adamsis a Floral Fruity fragrance for women. This is a new fragrance.Prize Pour Femmewas launched in 2022. Top notes are Aldehydes, Strawberry, Spices, Peach, Bergamot and Orange; middle notes are Iris, Violet, Narcissus, Rose, Orris, Ylang-Ylang, Lily-of-the-Valley and Jasmine; base notes are Sandalwood, Amber, Benzoin, Musk, Tonka Bean and Vetiver.",https://www.fragrantica.com/perfume/Chris-Adams/Prize-Pour-Femme-77506.html
Rover Pour Homme Chris Adamsfor men,for men,4.00,1,"['woody', 'powdery', 'aromatic', 'fresh spicy', 'citrus', 'earthy', 'violet', 'amber', 'floral', 'iris']",[],"Rover Pour HommebyChris Adamsis a Citrus Aromatic fragrance for men. This is a new fragrance.Rover Pour Hommewas launched in 2022. Top notes are Bergamot and Grapefruit; middle notes are Thyme, Rose, Nutmeg, Iris, Violet and Tonka Bean; base notes are Cedar, Sandalwood, Vetiver, Moss, Amber and Musk.",https://www.fragrantica.com/perfume/Chris-Adams/Rover-Pour-Homme-77516.html
Volante Pour Homme Chris Adamsfor men,for men,N/A,N/A,"['aromatic', 'fresh spicy', 'amber', 'woody', 'citrus', 'marine', 'lavender', 'sweet', 'green']",[],"Volante Pour HommebyChris Adamsis a Aromatic Fougere fragrance for men. This is a new fragrance.Volante Pour Hommewas launched in 2022. Top notes are Lavender, Bergamot and Rosemary; middle notes are Rhubarb, Geranium and Sea Notes; base notes are White Amber, Balsam Fir and Tonka Bean.",https://www.fragrantica.com/perfume/Chris-Adams/Volante-Pour-Homme-77514.html
Chouette Vierge 0 Zero Chouette Vierge Parfuméefor women and men,for women and men,5.00,3,"['fruity', 'amber', 'sweet', 'mossy', 'woody', 'musky', 'fresh', 'animalic', 'earthy', 'floral']",['Hoang Nguyen'],"Chouette Vierge 0 ZerobyChouette Vierge Parfuméeis a Chypre Fruity fragrance for women and men. This is a new fragrance.Chouette Vierge 0 Zerowas launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Pineapple, Musk, Black Currant, Apple, Bergamot, Pear and White Pepper; middle notes are Myrrh, Birch, Rose, Patchouli, Lavender, Jasmine and Iris; base notes are Ambergris, Oakmoss, Amyl Salicylate, Musk, Vanilla, Birch, Iso E Super and Amber.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/Chouette-Vierge-0-Zero-92904.html
Chouette Vierge No. 1 Chouette Vierge Parfuméefor women and men,for women and men,5.00,2,"['warm spicy', 'fresh spicy', 'tobacco', 'sweet', 'woody', 'citrus', 'aromatic', 'vanilla', 'powdery', 'amber']",['Hoang Nguyen'],"Chouette Vierge No. 1byChouette Vierge Parfuméeis a Amber Woody fragrance for women and men. This is a new fragrance.Chouette Vierge No. 1was launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Orange Peel, Bergamot, Lavender, Geranium, Cinnamon, Saffron, Nutmeg, Peach and Rose; middle notes are Tobacco, Gurjan balsam, Jasmine, Cacao, Rose and Oud; base notes are Sandalwood, Tonka Bean, Patchouli, Ambergris, Vanilla, Leather and Musk.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/Chouette-Vierge-No-1-92905.html
Chouette Vierge No. 10 Chouette Vierge Parfuméefor women and men,for women and men,5.00,1,"['woody', 'white floral', 'warm spicy', 'powdery', 'sweet', 'citrus', 'iris', 'earthy', 'fresh spicy', 'vanilla']",['Hoang Nguyen'],"Chouette Vierge No. 10byChouette Vierge Parfuméeis a Amber Floral fragrance for women and men. This is a new fragrance.Chouette Vierge No. 10was launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Orange Blossom, Bergamot and Neroli; middle notes are Lily of the Valley, Ylang Ylang, Jasmine, Neroli, Rose, Iris, Oud and Jasmine Sambac; base notes are Pink Pepper, Marshmallow, Sandalwood, Tonka Bean, Orris Root, Patchouli, Ambergris, Cinnamon, Vanilla, Saffron, Vetiver, Cacao, Cumin, Musk and Guaiac Wood.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/Chouette-Vierge-No-10-92914.html
Chouette Vierge No. 11 Chouette Vierge Parfuméefor women and men,for women and men,5.00,3,"['fruity', 'sweet', 'woody', 'mossy', 'earthy', 'floral', 'fresh spicy', 'white floral', 'fresh', 'aromatic']",['Hoang Nguyen'],"Chouette Vierge No. 11byChouette Vierge Parfuméeis a Floral Fruity fragrance for women and men. This is a new fragrance.Chouette Vierge No. 11was launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Laurel Blossom, Red Berries and Strawberry; middle notes are Lily, Melon, Cedar and Mint; base notes are Oakmoss, Ylang Ylang, Vetiver and Cedar.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/Chouette-Vierge-No-11-92915.html
Chouette Vierge No. 2 Chouette Vierge Parfuméefor women and men,for women and men,5.00,2,"['woody', 'warm spicy', 'fresh spicy', 'aromatic', 'musky', 'powdery', 'earthy', 'leather', 'amber', 'oud']",['Hoang Nguyen'],"Chouette Vierge No. 2byChouette Vierge Parfuméeis a Amber Woody fragrance for women and men. This is a new fragrance.Chouette Vierge No. 2was launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Saffron, Olibanum, Rose, Bergamot, Lavender, Geranium, Freesia and Nutmeg; middle notes are Musk, Patchouli, Oud, Rose and Jasmine; base notes are Saffron, Vetiver, Oud, Cedarwood, Sandalwood, Vanilla and Leather.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/Chouette-Vierge-No-2-92906.html
Chouette Vierge No. 3 Chouette Vierge Parfuméefor women and men,for women and men,5.00,2,"['amber', 'citrus', 'musky', 'animalic', 'fresh spicy', 'rose', 'oud', 'woody', 'powdery', 'aromatic']",['Hoang Nguyen'],"Chouette Vierge No. 3byChouette Vierge Parfuméeis a Amber Woody fragrance for women and men. This is a new fragrance.Chouette Vierge No. 3was launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Blood Orange, Bergamot, Nutmeg, Lemon and Pear; middle notes are Rose, Oud, Ylang-Ylang, Lavender and Iris; base notes are Ambergris, Musk, Vetiver, Patchouli, Benzoin and Leather.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/Chouette-Vierge-No-3-92907.html
Chouette Vierge No. 4 Chouette Vierge Parfuméefor women and men,for women and men,5.00,3,"['woody', 'amber', 'warm spicy', 'leather', 'powdery', 'sweet', 'musky', 'chocolate', 'rum', 'vanilla']",['Hoang Nguyen'],"Chouette Vierge No. 4byChouette Vierge Parfuméeis a Amber Vanilla fragrance for women and men. This is a new fragrance.Chouette Vierge No. 4was launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Leather, Ylang-Ylang, Bergamot and Lemon; middle notes are Dark Chocolate, Labdanum, Rum, Patchouli, Bourbon Vanilla, Amber, Coffee, Cypress and Caramel; base notes are Patchouli, Madagascar Vanilla, Vetiver, Musk, Sandalwood and Heliotrope.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/Chouette-Vierge-No-4-92908.html
Chouette Vierge No. 5 Chouette Vierge Parfuméefor women and men,for women and men,5.00,3,"['aromatic', 'green', 'fresh spicy', 'amber', 'woody', 'powdery', 'ozonic', 'musky', 'soft spicy', 'sweet']",['Hoang Nguyen'],"Chouette Vierge No. 5byChouette Vierge Parfuméeis a Leather fragrance for women and men. This is a new fragrance.Chouette Vierge No. 5was launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Pink Pepper, Ozonic notes, Bergamot, Lavender, Sage and Mint; middle notes are Green Tea, Black Tea, Tea, Lapsang Souchong Tea, Orris Root, Osmanthus, Vanilla, Jasmine, Leather and Almond; base notes are Mate, Tea, Rice, Cashmeran, Resin, Tonka, Leather and Amber.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/Chouette-Vierge-No-5-92909.html
Chouette Vierge No. 6 Chouette Vierge Parfuméefor women and men,for women and men,5.00,2,"['woody', 'warm spicy', 'powdery', 'earthy', 'fruity', 'musky', 'sweet', 'mossy', 'fresh spicy', 'rose']",['Hoang Nguyen'],"Chouette Vierge No. 6byChouette Vierge Parfuméeis a Amber Spicy fragrance for women and men. This is a new fragrance.Chouette Vierge No. 6was launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Grapes, Rum, Blackberry, Bergamot, Pepper, Nutmeg, Apple and Raspberry; middle notes are Saffron, Rose, Oud, Wormwood, Ylang-Ylang, Heliotrope, Jasmine, Clove and Licorice; base notes are Oakmoss, Musk, Patchouli, Iris, Sandalwood, Cedarwood, Leather, Vetiver, Amber, Woody Notes, Cinnamon, Vanilla and Spices.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/Chouette-Vierge-No-6-92910.html
Chouette Vierge No. 7 Chouette Vierge Parfuméefor women and men,for women and men,5.00,1,"['woody', 'sweet', 'warm spicy', 'powdery', 'fresh spicy', 'fruity', 'floral', 'violet', 'aromatic', 'tobacco']",['Hoang Nguyen'],"Chouette Vierge No. 7byChouette Vierge Parfuméeis a Amber Vanilla fragrance for women and men. This is a new fragrance.Chouette Vierge No. 7was launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Raspberry, Bergamot, Tobacco, Violet, Amber and Honey; middle notes are Patchouli, Black Tea, Cardamom, Saffron, Nutmeg, Cherry and Iris; base notes are Patchouli, Chamomile, Cedarwood, Vanilla, Tobacco, Almond and Oak.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/Chouette-Vierge-No-7-92911.html
Chouette Vierge No. 8 Chouette Vierge Parfuméefor women and men,for women and men,N/A,N/A,"['warm spicy', 'fresh spicy', 'woody', 'soft spicy', 'sweet', 'cherry', 'cinnamon', 'floral', 'vanilla', 'patchouli']",['Hoang Nguyen'],"Chouette Vierge No. 8byChouette Vierge Parfuméeis a Amber Spicy fragrance for women and men. This is a new fragrance.Chouette Vierge No. 8was launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Pink Pepper, Ginger and Rum; middle notes are Black Pepper, Coriander, Cinnamon, Nutmeg, Cloves and Cherry; base notes are Patchouli, Vanilla, Laurel Blossom and Woody Notes.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/Chouette-Vierge-No-8-92912.html
Chouette Vierge No. 9 Chouette Vierge Parfuméefor women and men,for women and men,N/A,N/A,"['woody', 'fresh spicy', 'warm spicy', 'floral', 'amber', 'aromatic', 'sweet', 'balsamic', 'fruity', 'vanilla']",['Hoang Nguyen'],"Chouette Vierge No. 9byChouette Vierge Parfuméeis a Amber Floral fragrance for women and men. This is a new fragrance.Chouette Vierge No. 9was launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Bitter Almond, Black Pepper, Black Cherry, Pine Tree, Bay Leaf, Nutmeg, Neroli and Liquor; middle notes are Turkish Rose, Ylang Ylang, Osmanthus, Geranium, Champaca, Cherry, Poppy, Plum and Jasmine Sambac; base notes are Peru Balsam, Sandalwood, Tonka Bean, Patchouli, Cedarwood, Cinnamon, Vanilla, Benzoin, Leather, Vetiver, Cloves, Civet and Resin.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/Chouette-Vierge-No-9-92913.html
L' IAM Chouette Vierge Parfuméefor women and men,for women and men,5.00,4,"['warm spicy', 'sweet', 'cacao', 'coffee', 'amber', 'chocolate', 'citrus', 'woody', 'honey', 'animalic']",['Hoang Nguyen'],"L' IAMbyChouette Vierge Parfuméeis a Amber Vanilla fragrance for women and men. This is a new fragrance.L' IAMwas launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Dark Chocolate and Orange; middle notes are Coffee, Cacao, Cognac, Tobacco and Almond; base notes are Coffee, Dark Chocolate, Honey, Ambergris, Vanilla, Amber, Leather and Patchouli.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/L-IAM-92917.html
L' U ARE Chouette Vierge Parfuméefor women and men,for women and men,5.00,2,"['woody', 'warm spicy', 'amber', 'earthy', 'aromatic', 'patchouli', 'coffee', 'mossy', 'musky', 'fresh spicy']",['Hoang Nguyen'],"L' U AREbyChouette Vierge Parfuméeis a fragrance for women and men. This is a new fragrance.L' U AREwas launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Coriander, Chocolate, Cumin and Spices; middle notes are Labdanum, Patchouli, Coffee, Lavender, Vanilla and Sandalwood; base notes are Patchouli, Oakmoss, Vetiver, White Musk, Cedarwood and Amber.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/L-U-ARE-92916.html
Nébuleuse de L'abeille Chouette Vierge Parfuméefor women and men,for women and men,5.00,3,"['amber', 'woody', 'warm spicy', 'balsamic', 'powdery', 'sweet', 'vanilla', 'musky']",['Hoang Nguyen'],"Nébuleuse de L'abeillebyChouette Vierge Parfuméeis a Amber Floral fragrance for women and men. This is a new fragrance.Nébuleuse de L'abeillewas launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Beeswax, Incense, Myrrh, Ginger, Orange, Spices and Iris; middle notes are Opoponax, Heliotrope, Orange Blossom, Ambroxan, Mimosa and Broom; base notes are Amberwood, Labdanum, Benzoin, Musk, Guaiac Wood, Bourbon Vanilla, Sandalwood, Tonka Bean and Cedarwood.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/Nebuleuse-de-L-abeille-92919.html
Nébuleuse du Papillon Chouette Vierge Parfuméefor women and men,for women and men,5.00,3,"['musky', 'animalic', 'wine', 'powdery', 'leather', 'warm spicy', 'sweet', 'woody', 'floral', 'tobacco']",['Hoang Nguyen'],"Nébuleuse du PapillonbyChouette Vierge Parfuméeis a Amber Floral fragrance for women and men. This is a new fragrance.Nébuleuse du Papillonwas launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Red Wine, Amaretto, Chocolate and Citruses; middle notes are Narcissus, Immortelle, Lotus, Rose, Tuberose, Jasmine and Violet; base notes are Civet, Castoreum, Musk, Tobacco, Patchouli, Sandalwood, Cinnamon, Amber and Honey.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/Nebuleuse-du-Papillon-92918.html
Nébuleuse du sang Chouette Vierge Parfuméefor women and men,for women and men,4.50,4,"['amber', 'woody', 'powdery', 'sweet', 'balsamic', 'musky', 'animalic', 'citrus', 'vanilla', 'warm spicy']",['Hoang Nguyen'],"Nébuleuse du sangbyChouette Vierge Parfuméeis a Amber Floral fragrance for women and men. This is a new fragrance.Nébuleuse du sangwas launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Pink Pepper, Incense, Peach, Lemon, Pear and Bergamot; middle notes are Bulgarian Rose, Ylang Ylang, Cedarwood, Jasmine and Iris; base notes are Sandalwood, Tonka Bean, Patchouli, Ambergris, Opoponax, Vanilla, Benzoin, Leather, Vetiver, Civet and Musk.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/Nebuleuse-du-sang-92920.html
Nébuleuse Marine Violet Chouette Vierge Parfuméefor women and men,for women and men,5.00,3,"['musky', 'amber', 'animalic', 'powdery', 'earthy', 'woody', 'violet']",['Hoang Nguyen'],"Nébuleuse Marine VioletbyChouette Vierge Parfuméeis a Amber Woody fragrance for women and men. This is a new fragrance.Nébuleuse Marine Violetwas launched in 2024. The nose behind this fragrance is Hoang Nguyen. Top notes are Violet and Whipped Cream; middle notes are Hyrax, Musk, Patchouli and Orange Blossom; base notes are Mushroom, Ambergris, Civet, Labdanum, Sandalwood and Birch.",https://www.fragrantica.com/perfume/Chouette-Vierge-Parfumee/Nebuleuse-Marine-Violet-92921.html
1904 Chatillon Lux Parfumsfor women and men,for women and men,4.00,10,"['warm spicy', 'woody', 'white floral', 'coffee', 'aromatic', 'citrus']",['Shawn Maher'],1904byChatillon Lux Parfumsis a fragrance for women and men.1904was launched in 2021. The nose behind this fragrance is Shawn Maher.,https://www.fragrantica.com/perfume/Chatillon-Lux-Parfums/1904-72729.html
Admiral Chatillon Lux Parfumsfor men,for men,3.89,27,"['citrus', 'aromatic', 'fresh spicy', 'vanilla', 'herbal', 'aquatic', 'smoky']",['Shawn Maher'],AdmiralbyChatillon Lux Parfumsis a fragrance for men.Admiralwas launched in 2019. The nose behind this fragrance is Shawn Maher.,https://www.fragrantica.com/perfume/Chatillon-Lux-Parfums/Admiral-58893.html
Bon Vivant Chatillon Lux Parfumsfor women and men,for women and men,4.67,6,"['aromatic', 'citrus', 'fresh spicy', 'leather', 'woody', 'smoky', 'sweet', 'caramel', 'warm spicy', 'soft spicy']",['Shawn Maher'],Bon VivantbyChatillon Lux Parfumsis a fragrance for women and men.Bon Vivantwas launched in 2017. The nose behind this fragrance is Shawn Maher.,https://www.fragrantica.com/perfume/Chatillon-Lux-Parfums/Bon-Vivant-48695.html
Confluence Chatillon Lux Parfumsfor women and men,for women and men,4.68,25,"['woody', 'aromatic', 'fresh spicy', 'balsamic', 'conifer']",['Shawn Maher'],ConfluencebyChatillon Lux Parfumsis a fragrance for women and men.Confluencewas launched in 2021. The nose behind this fragrance is Shawn Maher.,https://www.fragrantica.com/perfume/Chatillon-Lux-Parfums/Confluence-66663.html
Eau de Treget Chatillon Lux Parfumsfor women and men,for women and men,4.29,7,"['citrus', 'woody', 'earthy', 'white floral', 'mossy', 'aromatic', 'fresh', 'fresh spicy', 'sweet', 'green']",['Shawn Maher'],Eau de TregetbyChatillon Lux Parfumsis a Chypre fragrance for women and men.Eau de Tregetwas launched in 2018. The nose behind this fragrance is Shawn Maher.,https://www.fragrantica.com/perfume/Chatillon-Lux-Parfums/Eau-de-Treget-51722.html
Gratiot League Square Chatillon Lux Parfumsfor men,for men,4.06,34,"['warm spicy', 'leather', 'woody', 'animalic', 'tobacco', 'fresh spicy', 'powdery', 'amber', 'rose', 'sweet']",['Shawn Maher'],Gratiot League SquarebyChatillon Lux Parfumsis a fragrance for men.Gratiot League Squarewas launched in 2016. The nose behind this fragrance is Shawn Maher.,https://www.fragrantica.com/perfume/Chatillon-Lux-Parfums/Gratiot-League-Square-48696.html
La Petite Prairie Chatillon Lux Parfumsfor women and men,for women and men,4.25,24,"['aromatic', 'green', 'fresh spicy', 'citrus', 'fruity', 'woody', 'earthy', 'sweet', 'fresh']",['Shawn Maher'],La Petite PrairiebyChatillon Lux Parfumsis a fragrance for women and men.La Petite Prairiewas launched in 2020. The nose behind this fragrance is Shawn Maher.,https://www.fragrantica.com/perfume/Chatillon-Lux-Parfums/La-Petite-Prairie-61988.html
