Name,Gender,Rating Value,Rating Count,Main Accords,Perfumers,Description,url;;
"Diva Emanuel Ungarofor women,for women,4.05,""2,607"",""['woody', 'floral', 'powdery', 'earthy', 'aromatic', 'warm spicy', 'musky', 'animalic', 'honey', 'rose']"",['Jacques Polge'],""DivabyEmanuel Ungarois a Chypre Floral fragrance for women.Divawas launched in 1983. The nose behind this fragrance is Jacques Polge. Top notes are Aldehydes, Indian Tuberose, Coriander, Cardamom, Bergamot and Mandarin Orange"; middle notes are Turkish Rose, Moroccan Rose, Carnation, Ylang-Ylang, Narcissus, Orris Root and Egyptian Jasmine;" base notes are Honey, Oakmoss, Civet, Sandalwood, Patchouli, Iris, Amber, Musk, Vetiver and Vanilla."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Diva-901.html"
"Diva Eau de Seduction Emanuel Ungarofor women,for women,4.73,11,""['woody', 'aldehydic', 'amber', 'mossy', 'earthy', 'fresh', 'soapy']"",[],""Diva Eau de SeductionbyEmanuel Ungarois a Chypre Floral fragrance for women.Diva Eau de Seductionwas launched in 1989. Top note is Aldehydes"; middle note is Floral Notes;" base notes are Amber, Woody Notes and Oakmoss."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Diva-Eau-de-Seduction-45160.html"
"Ungaro Silver Emanuel Ungarofor men,for men,3.62,26,""['aromatic', 'fresh spicy', 'lavender', 'warm spicy', 'herbal', 'soft spicy', 'citrus', 'musky', 'rose', 'amber']"",[],""Ungaro SilverbyEmanuel Ungarois a Woody Aromatic fragrance for men.Ungaro Silverwas launched in 2017. Top notes are Pink Pepper, Grapefruit and Cardamom"; middle notes are Lavender, Geranium and Thyme;" base notes are Suede, Amber and Patchouli."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Ungaro-Silver-45333.html"
"Diva Emanuel Ungarofor women,for women,4.05,""2,607"",""['woody', 'floral', 'powdery', 'earthy', 'aromatic', 'warm spicy', 'musky', 'animalic', 'honey', 'rose']"",['Jacques Polge'],""DivabyEmanuel Ungarois a Chypre Floral fragrance for women.Divawas launched in 1983. The nose behind this fragrance is Jacques Polge. Top notes are Aldehydes, Indian Tuberose, Coriander, Cardamom, Bergamot and Mandarin Orange"; middle notes are Turkish Rose, Moroccan Rose, Carnation, Ylang-Ylang, Narcissus, Orris Root and Egyptian Jasmine;" base notes are Honey, Oakmoss, Civet, Sandalwood, Patchouli, Iris, Amber, Musk, Vetiver and Vanilla."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Diva-901.html"
"Diva Eau de Seduction Emanuel Ungarofor women,for women,4.73,11,""['woody', 'aldehydic', 'amber', 'mossy', 'earthy', 'fresh', 'soapy']"",[],""Diva Eau de SeductionbyEmanuel Ungarois a Chypre Floral fragrance for women.Diva Eau de Seductionwas launched in 1989. Top note is Aldehydes"; middle note is Floral Notes;" base notes are Amber, Woody Notes and Oakmoss."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Diva-Eau-de-Seduction-45160.html"
"Diva Limited Edition Emanuel Ungarofor women,for women,4.15,61,""['woody', 'yellow floral', 'tuberose', 'rose', 'powdery', 'white floral', 'sweet', 'iris', 'vanilla', 'citrus']"",[],""Diva Limited EditionbyEmanuel Ungarois a Floral fragrance for women.Diva Limited Editionwas launched in 2010. Top notes are Tuberose and Mandarin Orange"; middle notes are Ylang-Ylang and Rose;" base notes are Sandalwood, Iris and Vanille."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Diva-Limited-Edition-11040.html"
"Diva Pépite Emanuel Ungarofor women,for women,4.22,125,""['rose', 'woody', 'powdery', 'yellow floral', 'iris', 'tuberose', 'floral', 'white floral', 'citrus', 'sweet']"",[],""Diva PépitebyEmanuel Ungarois a Chypre Floral fragrance for women. Top notes are Tuberose and Mandarin Orange"; middle notes are Turkish Rose, Sandalwood and Ylang-Ylang;" base notes are Iris and Vanilla."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Diva-Pepite-49216.html"
"Diva Rose Emanuel Ungarofor women,for women,4.01,135,""['floral', 'rose', 'green', 'fresh', 'fruity', 'tropical', 'citrus', 'musky']"",['Olivier Cresp'],""Diva RosebyEmanuel Ungarois a Floral fragrance for women.Diva Rosewas launched in 2011. The nose behind this fragrance is Olivier Cresp. Top notes are Litchi, Green Notes and Bergamot"; middle notes are Rose, Lilac and Freesia;" base notes are Musk, Amber and Woodsy Notes."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Diva-Rose-11781.html"
"Diva Rouge Emanuel Ungarofor women,for women,3.71,97,""['woody', 'fruity', 'aromatic', 'sweet', 'citrus', 'floral', 'white floral', 'earthy', 'soft spicy', 'fresh']"",[],""Diva RougebyEmanuel Ungarois a fragrance for women. This is a new fragrance.Diva Rougewas launched in 2023. Top notes are Red Currant, Bergamot and Mandarin Orange"; middle notes are Almond Blossom, Jasmine Sambac and Apricot;" base notes are Vetiver, Cedar and Tonka Bean."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Diva-Rouge-80695.html"
"Divas Emanuel Ungarofor women,for women,3.75,20,""['sweet', 'warm spicy', 'patchouli', 'floral', 'citrus', 'chocolate', 'fruity', 'woody', 'fresh', 'powdery']"",['Max Gavarry'],""DivasbyEmanuel Ungarois a Floral Woody Musk fragrance for women.Divaswas launched in 2000. The nose behind this fragrance is Max Gavarry. Top notes are Pineapple, Bergamot and Orange"; middle notes are Dark Chocolate, Orchid and Peony;" base notes are Patchouli, Musk and Amber."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Divas-3478.html"
"Fleur de Diva Emanuel Ungarofor women,for women,3.97,123,""['floral', 'white floral', 'green', 'rose', 'fresh spicy', 'fresh', 'woody']"",[],""Fleur de DivabyEmanuel Ungarois a Floral fragrance for women.Fleur de Divawas launched in 1997. Top notes are Hiacynth, Moroccan Rose, Lily, Wisteria and Rosemary"; middle notes are Freesia, Lily-of-the-Valley and Jasmine;" base notes are Sandalwood and Musk."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Fleur-de-Diva-3477.html"
"Fruit d'Amour Gold Emanuel Ungarofor women,for women,3.49,127,""['powdery', 'violet', 'vanilla', 'fruity', 'woody', 'floral', 'iris', 'citrus', 'patchouli', 'earthy']"",['Delphine Lebeau'],""Fruit d'Amour GoldbyEmanuel Ungarois a Chypre Floral fragrance for women.Fruit d'Amour Goldwas launched in 2015. The nose behind this fragrance is Delphine Lebeau. Top notes are Black Currant and Bergamot"; middle notes are Violet, Iris and Orange Blossom;" base notes are Vanilla and Patchouli."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Fruit-d-Amour-Gold-30950.html"
"Fruit d'Amour Green Emanuel Ungarofor women,for women,3.54,112,""['fruity', 'citrus', 'musky', 'white floral', 'fresh', 'green', 'powdery', 'sweet', 'fresh spicy']"",['Alex Lee'],""Fruit d'Amour GreenbyEmanuel Ungarois a Floral Fruity fragrance for women.Fruit d'Amour Greenwas launched in 2015. The nose behind this fragrance is Alex Lee. Top notes are Green Apple, Mandarin Orange and Orange"; middle notes are Jasmine and White Peach;" base note is White Musk."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Fruit-d-Amour-Green-30952.html"
"Fruit d'Amour Lilac Emanuel Ungarofor women,for women,3.63,105,""['fruity', 'sweet', 'caramel', 'amber', 'rose', 'woody', 'patchouli', 'warm spicy', 'balsamic', 'floral']"",[],""Fruit d'Amour LilacbyEmanuel Ungarois a Floral Fruity fragrance for women.Fruit d'Amour Lilacwas launched in 2016. Top notes are Raspberry, Blueberry and Wormwood"; middle notes are Patchouli, Rose and Black Orchid;" base notes are Caramel, Amber, Benzoin and Cashmere Wood."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Fruit-d-Amour-Lilac-38729.html"
"Fruit d'Amour Pink Emanuel Ungarofor women,for women,3.55,71,""['fruity', 'rose', 'floral', 'fresh', 'sweet', 'citrus', 'woody', 'green']"",['Philippe Romano'],""Fruit d'Amour PinkbyEmanuel Ungarois a Floral Fruity fragrance for women.Fruit d'Amour Pinkwas launched in 2015. The nose behind this fragrance is Philippe Romano. Top notes are Red Apple, Blackberry and Yuzu"; middle notes are Rose and Peony;" base notes are Musk, Sandalwood and Cedar."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Fruit-d-Amour-Pink-30951.html"
"Fruit d'Amour Turquoise Emanuel Ungarofor women,for women,3.58,98,""['marine', 'white floral', 'aromatic', 'citrus', 'sweet', 'coconut', 'woody', 'salty', 'aquatic', 'powdery']"",""['Alienor Massenet', 'Emilie Bevierre-Coppermann']"",""Fruit d'Amour TurquoisebyEmanuel Ungarois a Floral Aquatic fragrance for women.Fruit d'Amour Turquoisewas launched in 2017. Fruit d'Amour Turquoise was created by Emilie Bevierre-Coppermann and Alienor Massenet. Top notes are Sea Notes, Coconut and Grapefruit"; middle notes are Tiare Flower, Orchid and Orange Blossom;" base notes are Sandalwood, Patchouli and Vanilla."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Fruit-d-Amour-Turquoise-45549.html"
"Fruit d'Amour Black Liquorice Emanuel Ungarofor women,for women,3.91,54,""['vanilla', 'sweet', 'floral', 'soft spicy', 'powdery', 'fruity', 'fresh', 'citrus', 'balsamic', 'amber']"",[],""Fruit d'Amour Black LiquoricebyEmanuel Ungarois a Amber Vanilla fragrance for women.Fruit d'Amour Black Liquoricewas launched in 2018. Top notes are Plum Blossom, Sorbet, Pear and Bergamot"; middle notes are Black Licorice, Heliotrope and Orange Blossom;" base notes are Vanilla and Tonka Bean."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Fruit-d-Amour-Black-Liquorice-52204.html"
"Fruit d'Amour Pink Blackberry Emanuel Ungarofor women,for women,4.11,35,""['fruity', 'rose', 'sweet', 'floral', 'vanilla', 'citrus', 'woody', 'patchouli']"",[],""Fruit d'Amour Pink BlackberrybyEmanuel Ungarois a Chypre Fruity fragrance for women.Fruit d'Amour Pink Blackberrywas launched in 2018. Top notes are Blackberry and Bergamot"; middle notes are Rose, Tiare Flower and Freesia;" base notes are Vanilla, Patchouli and Vetiver."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Fruit-d-Amour-Pink-Blackberry-52205.html"
"Fruit d'Amour Purple Gardenia Emanuel Ungarofor women,for women,4.07,41,""['white floral', 'vanilla', 'sweet', 'floral', 'musky', 'citrus', 'amber', 'powdery']"",[],""Fruit d'Amour Purple GardeniabyEmanuel Ungarois a Amber Floral fragrance for women.Fruit d'Amour Purple Gardeniawas launched in 2018. Top notes are Peach, Freesia and Bergamot"; middle notes are Gardenia, Jasmine and Orange Blossom;" base notes are Tonka Bean, Vanilla, Cashmere Wood and Musk."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/Fruit-d-Amour-Purple-Gardenia-52203.html"
"L'Amour Fou Emanuel Ungarofor women,for women,3.75,298,""['fruity', 'sweet', 'violet', 'powdery', 'woody', 'rose', 'amber', 'musky', 'soft spicy', 'fresh']"",['Véronique Nyberg'],""L'Amour FoubyEmanuel Ungarois a Amber Floral fragrance for women.L'Amour Fouwas launched in 2012. The nose behind this fragrance is Veronique Nyberg. Top notes are Blackberry, Pink Pepper and Pear"; middle notes are Violet, Rose and Nectarine;" base notes are Cashmere Wood, Vanille and Amber."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/L-Amour-Fou-13437.html"
"L'Amour Fou Eau de Toilette Emanuel Ungarofor women,for women,3.67,43,""['fruity', 'powdery', 'rose', 'floral', 'fresh', 'vanilla', 'musky', 'iris', 'sweet', 'violet']"",['Véronique Nyberg'],""L'Amour Fou Eau de ToilettebyEmanuel Ungarois a Amber Floral fragrance for women.L'Amour Fou Eau de Toilettewas launched in 2013. The nose behind this fragrance is Veronique Nyberg. Top notes are Black Currant, Red Berries and Candy Apple"; middle notes are Rose, Violet and Peony;" base notes are Musk, Vanilla and Orris."",https://www.fragrantica.com/perfume/Emanuel-Ungaro/L-Amour-Fou-Eau-de-Toilette-18262.html"
"L'Amour Fou L'Elixir Emanuel Ungarofor women,for women,3.91,106,""['white floral', 'vanilla', 'powdery', 'woody', 'warm spicy', 'fruity', 'sweet', 'musky', 'fresh', 'amber']"",['Véronique Nyberg'],L'Amour Fou L'ElixirbyEmanuel Ungarois a Amber Floral fragrance for women.L'Amour Fou L'Elixirwas launched in 2014. The nose behind this fragrance is Veronique Nyberg. Top notes are Pear and Ginger"; middle notes are Jasmine and Lemon Blossom; base notes are Vanilla and Cashmeran.,https://www.fragrantica.com/perfume/Emanuel-Ungaro/L-Amour-Fou-L-Elixir-26703.html
"Ce' La Vi Emanuel Dubaifor women,for women,N/A,N/A,""['musky', 'powdery', 'patchouli', 'woody', 'iris', 'earthy', 'white floral', 'soft spicy', 'warm spicy', 'balsamic']"",[],""Ce' La VibyEmanuel Dubaiis a fragrance for women. This is a new fragrance.Ce' La Viwas launched in 2023. Top note is Pink Pepper"; middle notes are Jasmine and Iris;" base notes are Patchouli, Musk and Vanilla."",https://www.fragrantica.com/perfume/Emanuel-Dubai/Ce-La-Vi-91680.html"
"Ce' La Vi Floral Emanuel Dubaifor women,for women,5.00,1,""['powdery', 'violet', 'woody', 'iris', 'musky', 'floral', 'earthy', 'sweet']"",[],""Ce' La Vi FloralbyEmanuel Dubaiis a fragrance for women. This is a new fragrance.Ce' La Vi Floralwas launched in 2023. Top note is Red Berries"; middle notes are Violet, Musk and Iris;" base notes are Woodsy Notes, Sandalwood and Tonka Bean."",https://www.fragrantica.com/perfume/Emanuel-Dubai/Ce-La-Vi-Floral-91681.html"
"Ce' La Vi Pour Homme Emanuel Dubaifor men,for men,3.00,2,""['aromatic', 'woody', 'citrus', 'fresh spicy', 'earthy', 'musky', 'mossy', 'white floral', 'rose', 'powdery']"",[],""Ce' La Vi Pour HommebyEmanuel Dubaiis a fragrance for men. This is a new fragrance.Ce' La Vi Pour Hommewas launched in 2023. Top notes are Sea Notes, Orange, Lemon and Fir"; middle notes are Rosemary, Jasmine, Rose and Sage;" base notes are Sandalwood, Oakmoss, Vetiver and Musk."",https://www.fragrantica.com/perfume/Emanuel-Dubai/Ce-La-Vi-Pour-Homme-91682.html"
"Karma Black Emanuel Dubaifor men,for men,N/A,N/A,""['citrus', 'aromatic', 'warm spicy', 'fresh spicy', 'green', 'amber', 'patchouli', 'musky', 'lavender', 'powdery']"",[],""Karma BlackbyEmanuel Dubaiis a fragrance for men. This is a new fragrance.Karma Blackwas launched in 2023. Top notes are Bergamot, Cardamom, Mint and Mandarin Orange"; middle note is Lavender;" base notes are Patchouli, Amber and Musk."",https://www.fragrantica.com/perfume/Emanuel-Dubai/Karma-Black-91685.html"
"Karma White Emanuel Dubaifor women,for women,3.00,3,""['white floral', 'aromatic', 'vanilla', 'citrus', 'sweet', 'floral', 'lavender', 'woody', 'fresh spicy', 'powdery']"",[],""Karma WhitebyEmanuel Dubaiis a fragrance for women. This is a new fragrance.Karma Whitewas launched in 2023. Top notes are Bergamot and Lavender"; middle notes are Orange Blossom, Lavender, Jasmine and Orchid;" base notes are Tonka Bean, Vanilla and Vetiver."",https://www.fragrantica.com/perfume/Emanuel-Dubai/Karma-White-91684.html"
"Bohemia Emanuel Dubaifor women,for women,1.00,1,""['floral', 'fresh spicy', 'green', 'citrus', 'iris', 'powdery', 'earthy', 'amber', 'white floral', 'violet']"",[],""BohemiabyEmanuel Dubaiis a fragrance for women. This is a new fragrance.Bohemiawas launched in 2023. Top notes are Grapefruit and Quince"; middle notes are Hyacinth and Jasmine;" base notes are Iris, Amber, Musk and Virginia Cedar."",https://www.fragrantica.com/perfume/Emanuel-Dubai/Bohemia-91683.html"
"Royal Blend Emanuel Dubaifor men,for men,4.00,1,""['woody', 'citrus', 'fresh spicy', 'earthy']"",[],""Royal BlendbyEmanuel Dubaiis a fragrance for men. This is a new fragrance.Royal Blendwas launched in 2023. Top notes are Bergamot, Grapefruit and Pineapple"; middle notes are Cedar, Patchouli and Jasmine;" base notes are Woodsy Notes and Oakmoss."",https://www.fragrantica.com/perfume/Emanuel-Dubai/Royal-Blend-91686.html"
"Venom 10 Limited Edition Emanuel Dubaifor men,for men,3.50,4,""['woody', 'amber', 'violet', 'marine', 'citrus', 'aquatic', 'ozonic', 'aromatic', 'powdery', 'salty']"",[],""Venom 10 Limited EditionbyEmanuel Dubaiis a Aromatic Aquatic fragrance for men. This is a new fragrance.Venom 10 Limited Editionwas launched in 2024. Top notes are Violet Leaf and Grapefruit"; middle notes are Woody Notes, Sea Notes and Violet;" base note is Amberwood."",https://www.fragrantica.com/perfume/Emanuel-Dubai/Venom-10-Limited-Edition-93359.html"
"Venom 11 Emanuel Dubaifor men,for men,4.44,9,""['vanilla', 'amber', 'aromatic', 'powdery', 'sweet', 'soft spicy', 'fresh spicy', 'warm spicy', 'violet', 'cinnamon']"",[],""Venom 11byEmanuel Dubaiis a fragrance for men. This is a new fragrance.Venom 11was launched in 2023. Top notes are Pink Pepper, Juniper and Violet"; middle notes are Lavender, Cinnamon, Toffee and Sage;" base notes are Vanilla, Amber, Tonka Bean and Suede."",https://www.fragrantica.com/perfume/Emanuel-Dubai/Venom-11-91673.html"
"Venom 13 Emanuel Dubaifor women and men,for women and men,N/A,N/A,""['citrus', 'white floral', 'floral', 'woody', 'warm spicy', 'sweet', 'yellow floral', 'aromatic', 'earthy', 'amber']"",[],""Venom 13byEmanuel Dubaiis a fragrance for women and men. This is a new fragrance.Venom 13was launched in 2023. Top notes are Bergamot, Gardenia, Jasmine and Mandarin Orange"; middle notes are Ylang-Ylang, Orchid, Spices and Lotus;" base notes are Patchouli, Chocolate, Vetiver, Amber and Suede."",https://www.fragrantica.com/perfume/Emanuel-Dubai/Venom-13-91675.html"
"Venom 17 Emanuel Dubaifor women and men,for women and men,N/A,N/A,""['vanilla', 'amber', 'sweet', 'almond', 'lavender', 'aromatic', 'leather', 'warm spicy', 'powdery', 'nutty']"",[],""Venom 17byEmanuel Dubaiis a fragrance for women and men. This is a new fragrance.Venom 17was launched in 2023. Top notes are Lavender and Vanilla"; middle notes are Myrrh and Suede;" base notes are Tonka Bean, Vanilla and Almond."",https://www.fragrantica.com/perfume/Emanuel-Dubai/Venom-17-91676.html"
"Venom 19 Emanuel Dubaifor men,for men,5.00,2,""['leather', 'warm spicy', 'animalic', 'amber', 'smoky', 'green']"",[],""Venom 19byEmanuel Dubaiis a fragrance for men. This is a new fragrance.Venom 19was launched in 2023. Top notes are Ginger, Pepper and Lime"; middle notes are Spices, Mint, Vodka and Gin;" base notes are Leather, Woodsy Notes and Amber."",https://www.fragrantica.com/perfume/Emanuel-Dubai/Venom-19-91677.html"
"Venom 20 Emanuel Dubaifor women,for women,N/A,N/A,""['woody', 'white floral', 'aromatic', 'citrus', 'musky', 'rose', 'patchouli', 'earthy', 'sweet', 'warm spicy']"",[],""Venom 20byEmanuel Dubaiis a fragrance for women. This is a new fragrance.Venom 20was launched in 2023. Top notes are Orange Blossom, Rose and Jasmine"; middle notes are Bergamot and Musk;" base notes are Patchouli, Coumarin, Vetiver and Cedar."",https://www.fragrantica.com/perfume/Emanuel-Dubai/Venom-20-91678.html"
"Venom 28 Emanuel Dubaifor women,for women,3.00,2,""['floral', 'fruity', 'citrus', 'musky', 'powdery']"",[],""Venom 28byEmanuel Dubaiis a fragrance for women. This is a new fragrance.Venom 28was launched in 2023. Top notes are Osmanthus, Mandarin Orange and Apple Leaf"; middle notes are Yellow Freesia and Magnolia;" base notes are Musk and White Iris."",https://www.fragrantica.com/perfume/Emanuel-Dubai/Venom-28-91679.html"
"Amaranthine Elysianfor women,for women,N/A,N/A,""['floral', 'fresh', 'fruity', 'musky', 'powdery', 'white floral', 'citrus', 'violet', 'aromatic', 'aquatic']"",['Jessi Park'],AmaranthinebyElysianis a Floral Fruity fragrance for women. This is a new fragrance.Amaranthinewas launched in 2024. The nose behind this fragrance is Jessi Park.,https://www.fragrantica.com/perfume/Elysian/Amaranthine-94627.html";;
"Black Forest Bourbon Elysianfor women and men,for women and men,4.17,6,""['sweet', 'cherry', 'woody', 'rum', 'almond', 'nutty', 'vanilla', 'caramel', 'rose', 'fruity']"",['Jessi Park'],""Black Forest BourbonbyElysianis a fragrance for women and men. This is a new fragrance.Black Forest Bourbonwas launched in 2024. The nose behind this fragrance is Jessi Park. Top notes are Rum and Cherry"; middle notes are Dark Chocolate, Rose and Coffee;" base notes are Sandalwood, Vanilla, Caramel and Almond."",https://www.fragrantica.com/perfume/Elysian/Black-Forest-Bourbon-90185.html"
"Everbloom Elysianfor women,for women,1.00,1,""['white floral', 'citrus', 'tuberose', 'musky', 'sweet', 'green', 'fresh']"",['Jessi Park'],""EverbloombyElysianis a Floral Fruity fragrance for women. This is a new fragrance.Everbloomwas launched in 2024. The nose behind this fragrance is Jessi Park. Top notes are Bergamot and Pear"; middle notes are Lily of the Valley, Tuberose, Gardenia, Jasmine, Orange and Coconut;" base notes are White Musk and Sandalwood."",https://www.fragrantica.com/perfume/Elysian/Everbloom-94626.html"
"Gentlemen's Club Elysianfor women and men,for women and men,2.50,4,""['woody', 'sweet', 'warm spicy', 'powdery', 'cacao', 'tobacco', 'vanilla', 'fruity']"",['Jessi Park'],Gentlemen's ClubbyElysianis a Amber Vanilla fragrance for women and men. This is a new fragrance.Gentlemen's Clubwas launched in 2024. The nose behind this fragrance is Jessi Park.,https://www.fragrantica.com/perfume/Elysian/Gentlemen-s-Club-94628.html";;
"Halcyon Elysianfor men,for men,4.00,1,""['aromatic', 'green', 'woody', 'powdery', 'violet', 'marine', 'amber', 'citrus', 'earthy', 'iris']"",['Jessi Park'],HalcyonbyElysianis a Aromatic Fougere fragrance for men. This is a new fragrance.Halcyonwas launched in 2024. The nose behind this fragrance is Jessi Park.,https://www.fragrantica.com/perfume/Elysian/Halcyon-94625.html";;
"Island Muse Elysianfor women and men,for women and men,2.00,2,""['citrus', 'fresh spicy', 'sweet', 'vanilla', 'tropical', 'aromatic', 'musky', 'coconut', 'white floral', 'floral']"",['Jessi Park'],""Island MusebyElysianis a fragrance for women and men. This is a new fragrance.Island Musewas launched in 2024. The nose behind this fragrance is Jessi Park. Top notes are Mandarin, Coconut, Citrus, Lime, Marine notes and Bay Leaf"; middle notes are Indian Jasmine, Hibiscus and Tropical Fruits;" base notes are Vanilla, Pepper, Musk and Sugar Cane."",https://www.fragrantica.com/perfume/Elysian/Island-Muse-93360.html"
"Lavender Milk Tea Elysianfor women and men,for women and men,3.90,10,""['lactonic', 'lavender', 'amber', 'smoky', 'balsamic', 'aromatic', 'fresh spicy', 'savory']"",['Jessi Park'],""Lavender Milk TeabyElysianis a fragrance for women and men. This is a new fragrance.Lavender Milk Teawas launched in 2024. The nose behind this fragrance is Jessi Park. Top notes are Lavender, Ambrette and Orange Blossom"; middle notes are Milk, Black Tea and Cinnamon;" base notes are Incense, Tonka Bean, Tuberose and Cacao."",https://www.fragrantica.com/perfume/Elysian/Lavender-Milk-Tea-90184.html"
"Time and Tide Elysianfor women and men,for women and men,N/A,N/A,""['ozonic', 'salty', 'marine', 'white floral']"",['Jessi Park'],""Time and TidebyElysianis a fragrance for women and men. This is a new fragrance.Time and Tidewas launched in 2024. The nose behind this fragrance is Jessi Park. Top notes are Sea Salt and Ozonic notes"; middle notes are Linen and White Flowers;" base notes are Sandalwood, Tonka Bean and Vanilla."",https://www.fragrantica.com/perfume/Elysian/Time-and-Tide-90186.html"
"House of Elysian Elysianfor women and men,for women and men,4.00,1,""['fruity', 'sweet', 'fresh', 'cherry', 'tropical']"",[],""House of ElysianbyElysianis a fragrance for women and men. Top notes are Pineapple, Cherry, Apple and Pear"; middle notes are Jasmine, Coconut, Birch and Rose;" base notes are Sandalwood and White Musk."",https://www.fragrantica.com/perfume/Elysian/House-of-Elysian-84265.html"
"Charmante Elysianfor women,for women,4.75,4,""['amber', 'white floral', 'vanilla', 'powdery', 'floral', 'patchouli', 'animalic', 'balsamic', 'Champagne', 'woody']"",[],""CharmantebyElysianis a fragrance for women.Charmantewas launched in 2022. Top notes are Pear Blossom and Champagne"; middle note is Jasmine;" base notes are Vanilla, Amber, Blonde Woods and Patchouli."",https://www.fragrantica.com/perfume/Elysian/Charmante-84264.html"
"Jalous Elysianfor women and men,for women and men,4.25,4,""['fruity', 'vanilla', 'citrus', 'white floral', 'sweet', 'fresh', 'warm spicy', 'fresh spicy', 'green', 'tropical']"",[],""JalousbyElysianis a fragrance for women and men.Jalouswas launched in 2023. Top notes are Pineapple and Bergamot"; middle notes are Apple, Saffron and Jasmine;" base note is Vanilla."",https://www.fragrantica.com/perfume/Elysian/Jalous-84262.html"
"La Belle Vanille Elysianfor women,for women,4.43,7,""['vanilla', 'amber', 'woody', 'sweet', 'balsamic', 'patchouli', 'powdery', 'warm spicy', 'earthy', 'floral']"",[],La Belle VanillebyElysianis a fragrance for women.La Belle Vanillewas launched in 2023.,https://www.fragrantica.com/perfume/Elysian/La-Belle-Vanille-84263.html";;
"Sonder Elysianfor men,for men,4.50,2,""['citrus', 'woody', 'floral', 'aromatic', 'powdery', 'warm spicy', 'fresh', 'vanilla', 'rose', 'white floral']"",[],""SonderbyElysianis a fragrance for men.Sonderwas launched in 2023. Top notes are Bergamot, Orange, Ginger and Lemon"; middle notes are Green Apple, Magnolia, Bulgarian Rose and Jasmine;" base notes are Sandalwood, Vanilla, Velvet and Vetiver."",https://www.fragrantica.com/perfume/Elysian/Sonder-84261.html"
"Acqua di Elysses Fashion Elysees Fashionfor women,for women,4.24,17,""['citrus', 'musky', 'fruity', 'fresh', 'powdery', 'aromatic']"",[],""Acqua di Elysses FashionbyElysees Fashionis a Woody Aromatic fragrance for women. Top notes are Lemon and Mandarin Orange"; middle note is Green Apple;" base notes are White Musk, Amber and Cedar."",https://www.fragrantica.com/perfume/Elysees-Fashion/Acqua-di-Elysses-Fashion-55561.html"
"Conviction Elysees Fashionfor men,for men,4.83,6,""['citrus', 'aromatic', 'woody', 'fresh spicy', 'earthy', 'patchouli']"",[],""ConvictionbyElysees Fashionis a Woody Floral Musk fragrance for men.Convictionwas launched in 2014. Top notes are Bergamot and Grapefruit"; middle notes are Geranium and Jasmine;" base notes are Vetiver, Patchouli and Cedar."",https://www.fragrantica.com/perfume/Elysees-Fashion/Conviction-27209.html"
"Conviction Black Elysees Fashionfor men,for men,4.00,1,""['woody', 'citrus', 'amber', 'sweet', 'yellow floral', 'white floral', 'vanilla', 'powdery', 'fresh spicy', 'aromatic']"",[],""Conviction BlackbyElysees Fashionis a Amber Floral fragrance for men. Top notes are Bergamot and Lime"; middle notes are Palisander Rosewood, Ylang-Ylang and Gardenia;" base notes are Vanilla, Amber and Cedar."",https://www.fragrantica.com/perfume/Elysees-Fashion/Conviction-Black-55566.html"
"Conviction Sport Elysees Fashionfor men,for men,4.50,4,""['citrus', 'tuberose', 'aromatic', 'white floral', 'fresh spicy', 'herbal', 'warm spicy', 'woody', 'animalic', 'bitter']"",[],Conviction SportbyElysees Fashionis a Woody Aromatic fragrance for men. Top notes are Grapefruit and Artemisia"; middle notes are Tuberose and Cardamom; base note is Cedar.,https://www.fragrantica.com/perfume/Elysees-Fashion/Conviction-Sport-55565.html
"Elysees Colors Elysees Fashionfor women,for women,N/A,N/A,""['fruity', 'sweet', 'fresh', 'rose', 'white floral', 'vanilla', 'patchouli', 'woody', 'green', 'floral']"",[],""Elysees ColorsbyElysees Fashionis a Floral Fruity fragrance for women. Top notes are Apple, Pineapple and Pear"; middle notes are Jasmine and Rose;" base notes are Patchouli and Vanilla."",https://www.fragrantica.com/perfume/Elysees-Fashion/Elysees-Colors-27250.html"
