Name,Gender,Rating Value,Rating Count,Main Accords,Perfumers,Description,url
Fruity Floral Otoorifor women and men,for women and men,4.00,1,"['floral', 'green', 'musky', 'powdery']",[],Fruity FloralbyOtooriis a Floral Fruity fragrance for women and men.Fruity Floralwas launched in 2016. Top notes are Floral Notes and Green Notes; middle note is Floral Notes; base notes are Floral Notes and Musk.,https://www.fragrantica.com/perfume/Otoori/Fruity-Floral-40236.html
Red Flower Al Haramain Perfumesfor women and men,for women and men,3.67,3,"['oud', 'woody', 'oily', 'powdery', 'aldehydic', 'amber', 'warm spicy', 'fresh']",[],Red FlowerbyAl Haramain Perfumesis a Amber Floral fragrance for women and men.Red Flowerwas launched in 2016.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Red-Flower-66610.html
Naema White Afnanfor women and men,for women and men,4.25,4,"['citrus', 'green', 'powdery', 'warm spicy', 'fresh']",[],Naema WhitebyAfnanis a fragrance for women and men.,https://www.fragrantica.com/perfume/Afnan/Naema-White-27362.html
Change Man Otto Kernfor men,for men,4.00,2,"['aromatic', 'violet', 'powdery', 'woody', 'green', 'amber', 'fresh spicy', 'warm spicy', 'floral']",[],"Change ManbyOtto Kernis a Woody Spicy fragrance for men.Change Manwas launched in 2015. Top notes are Cardamom and Mint; middle notes are Violet, Thyme and Cedar; base notes are Vetiver and Amber.",https://www.fragrantica.com/perfume/Otto-Kern/Change-Man-31516.html
Portfolio Red Perry Ellisfor men,for men,4.26,27,"['green', 'musky', 'woody', 'sweet', 'lavender', 'fruity', 'powdery', 'citrus', 'aromatic', 'fresh spicy']",[],"Portfolio RedbyPerry Ellisis a fragrance for men.Portfolio Redwas launched in 1999. Top notes are Green Notes and Pear; middle notes are Lavender, Clementine and Basil; base notes are Musk, Teak Wood and Sandalwood.",https://www.fragrantica.com/perfume/Perry-Ellis/Portfolio-Red-61723.html
Chateau De La Haramain Argent Al Haramain Perfumesfor women,for women,5.00,1,"['rose', 'patchouli', 'musky', 'woody', 'powdery', 'warm spicy', 'earthy', 'citrus', 'aromatic', 'floral']",[],Chateau De La Haramain ArgentbyAl Haramain Perfumesis a Chypre Floral fragrance for women. Top note is Bergamot; middle notes are Rose and Cassis; base notes are Patchouli and Musk.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Chateau-De-La-Haramain-Argent-53247.html
Made for Her Afnanfor women,for women,N/A,N/A,[],[],Made for HerbyAfnanis a fragrance for women.Made for Herwas launched in 2012.,https://www.fragrantica.com/perfume/Afnan/Made-for-Her-27376.html
Fiore di Portofino Moresquefor women and men,for women and men,3.98,104,"['aromatic', 'citrus', 'fresh spicy', 'green', 'herbal', 'fresh', 'powdery', 'earthy', 'woody']",['Andrea (Thero) Casotti'],"Fiore di PortofinobyMoresqueis a Floral fragrance for women and men.Fiore di Portofinowas launched in 2016. The nose behind this fragrance is Andrea (Thero) Casotti. Top notes are Italian Lemon, Basil, Sicilian Orange and Neroli; middle notes are Geranium, Tuscan Iris, Mimosa and Carnation; base notes are Haitian Vetiver, Musk and Amber.",https://www.fragrantica.com/perfume/Moresque/Fiore-di-Portofino-41027.html
Tease Rebel Victoria's Secretfor women,for women,4.13,217,"['violet', 'leather', 'ozonic', 'powdery', 'aquatic', 'rose', 'floral', 'animalic', 'green', 'smoky']",['Stephen Nilsen'],Tease RebelbyVictoria's Secretis a Amber Floral fragrance for women.Tease Rebelwas launched in 2018. The nose behind this fragrance is Stephen Nilsen.,https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-Rebel-51311.html
Ighra Adyanfor women,for women,N/A,N/A,"['citrus', 'fresh spicy', 'vanilla', 'sweet', 'aromatic', 'amber', 'woody', 'oud', 'cherry', 'white floral']",[],"IghrabyAdyanis a Amber Woody fragrance for women.Ighrawas launched in 2020. Top notes are Pink Pepper, Bergamot, Mandarin Orange, Orange, Cherry and Jasmine; middle notes are Tonka Bean, Ambroxan and Geranium; base notes are Vanilla, Cedarwood and Agarwood (Oud).",https://www.fragrantica.com/perfume/Adyan/Ighra-85013.html
Moustache Original 1949 Rochasfor men,for men,3.93,452,"['citrus', 'aromatic', 'lavender', 'fresh spicy', 'mossy', 'musky', 'powdery', 'earthy', 'woody', 'fresh']",[],"Moustache Original 1949byRochasis a Aromatic Fougere fragrance for men.Moustache Original 1949was launched in 2018. Top notes are Lemon and Bergamot; middle notes are Lavender, Neroli and Violet; base notes are Moss, White Musk and Patchouli.",https://www.fragrantica.com/perfume/Rochas/Moustache-Original-1949-52351.html
Madame Coccinelle Antos Cosmesi Naturalefor women,for women,N/A,N/A,"['floral', 'powdery', 'amber', 'musky', 'rose', 'violet', 'warm spicy', 'aromatic', 'animalic']",[],Madame CoccinellebyAntos Cosmesi Naturaleis a fragrance for women. Top notes are Cardamom and Freesia; middle notes are Violet and Rose; base notes are Musk and Amber.,https://www.fragrantica.com/perfume/Antos-Cosmesi-Naturale/Madame-Coccinelle-75919.html
Al Buraq Al Haramain Perfumesfor women and men,for women and men,4.25,36,"['rose', 'oud', 'amber', 'warm spicy', 'musky', 'powdery', 'metallic', 'floral', 'leather']",['Francisco Carbonnel'],Al BuraqbyAl Haramain Perfumesis a Amber Spicy fragrance for women and men. The nose behind this fragrance is Francisco Carbonnel.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Al-Buraq-3898.html
Cubic Al Haramain Perfumesfor women and men,for women and men,4.29,21,"['fruity', 'woody', 'amber', 'citrus', 'powdery', 'iris', 'musky', 'white floral', 'sweet', 'floral']",[],CubicbyAl Haramain Perfumesis a fragrance for women and men.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Cubic-40180.html
Emir Identity Rose & Leather Paris Cornerfor women and men,for women and men,3.57,14,"['rose', 'aromatic', 'fresh spicy', 'leather', 'woody', 'fruity', 'animalic', 'herbal', 'floral', 'earthy']",[],"Emir Identity Rose & LeatherbyParis Corneris a fragrance for women and men. Top notes are Geranium, Black Currant and Sichuan Pepper; middle notes are Leather and Rose; base notes are Vetiver and Cedar.",https://www.fragrantica.com/perfume/Paris-Corner/Emir-Identity-Rose-Leather-89771.html
Thé Blanc Adopt Parfumsfor women,for women,4.20,54,"['fresh', 'aquatic', 'green', 'musky', 'white floral', 'floral', 'powdery', 'ozonic']",[],"Thé BlancbyAdopt Parfumsis a Floral Green fragrance for women. Top notes are Watery Notes and Floral Notes; middle notes are White Tea, Jasmine and Rose; base notes are White Musk and Guaiac Wood.",https://www.fragrantica.com/perfume/Adopt-Parfums/The-Blanc-23437.html
Souvenir Desert Rose Afnanfor women,for women,3.52,109,"['fruity', 'tropical', 'powdery', 'sweet', 'musky', 'fresh']",[],"Souvenir Desert RosebyAfnanis a Amber Floral fragrance for women.Souvenir Desert Rosewas launched in 2020. Top notes are Fruity Notes and Musk; middle notes are Tropical Fruits and Powdery Notes; base notes are Citruses, Amber and Sandalwood.",https://www.fragrantica.com/perfume/Afnan/Souvenir-Desert-Rose-71180.html
Musk Abiyad Afnanfor women and men,for women and men,4.11,167,"['musky', 'powdery', 'rose', 'woody', 'floral']",[],Musk AbiyadbyAfnanis a Amber fragrance for women and men.,https://www.fragrantica.com/perfume/Afnan/Musk-Abiyad-27360.html
Nuage Rose Parfum Satorifor women,for women,4.14,7,"['rose', 'floral', 'powdery', 'soft spicy', 'musky', 'sweet', 'violet', 'woody', 'yellow floral', 'iris']",['Satori Osawa'],"Nuage RosebyParfum Satoriis a Floral fragrance for women.Nuage Rosewas launched in 2011. The nose behind this fragrance is Satori Osawa. Top notes are Pink Pepper and Pear; middle notes are Damask Rose, Rose de Mai, Mimosa, Violet and Jasmine; base notes are Ambrette (Musk Mallow), Iris and Sandalwood.",https://www.fragrantica.com/perfume/Parfum-Satori/Nuage-Rose-35416.html
Turathi Red Afnanfor women,for women,3.77,13,"['floral', 'musky', 'white floral', 'fresh', 'rose', 'powdery', 'woody']",[],"Turathi RedbyAfnanis a Floral fragrance for women. This is a new fragrance.Turathi Redwas launched in 2023. Top notes are Musk, Floral Notes and Rose; middle notes are Jasmine, Rose and Woodsy Notes; base notes are Peony, Musk and Apricot.",https://www.fragrantica.com/perfume/Afnan/Turathi-Red-84404.html
Khaltat Al Maha Al Haramain Perfumesfor women and men,for women and men,4.41,22,"['oud', 'rose', 'warm spicy', 'woody', 'powdery', 'floral', 'metallic']",[],Khaltat Al MahabyAl Haramain Perfumesis a Amber fragrance for women and men.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Khaltat-Al-Maha-19831.html
Remember Me Al Haramain Perfumesfor women and men,for women and men,3.83,160,"['citrus', 'green', 'woody', 'fresh spicy', 'aromatic', 'fresh', 'floral', 'powdery', 'amber']",[],Remember MebyAl Haramain Perfumesis a Amber Floral fragrance for women and men.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Remember-Me-19829.html
Sandal Perfume Oil Otoorifor women and men,for women and men,4.00,2,"['woody', 'powdery', 'musky', 'warm spicy']",[],Sandal Perfume OilbyOtooriis a Amber Woody fragrance for women and men.,https://www.fragrantica.com/perfume/Otoori/Sandal-Perfume-Oil-37077.html
Rose Otoorifor women and men,for women and men,N/A,N/A,"['amber', 'woody', 'citrus', 'floral', 'fruity', 'musky', 'powdery', 'animalic']",[],"RosebyOtooriis a Floral fragrance for women and men.Rosewas launched in 2016. Top notes are Citrus and Floral Notes and Fruity Notes; middle notes are Amber, Woody Notes and Floral Notes; base notes are Floral Fruity Notes and Musk.",https://www.fragrantica.com/perfume/Otoori/Rose-40244.html
Highness X Afnanfor men,for men,4.54,24,"['earthy', 'woody', 'aromatic', 'citrus', 'fresh spicy', 'musky', 'powdery', 'warm spicy', 'green']",[],"Highness XbyAfnanis a Woody Spicy fragrance for men.Highness Xwas launched in 2021. Top notes are Bergamot, Black Currant and Tonka Bean; middle notes are Vetiver, Earthy Notes and Patchouli; base notes are Musk, Spices and Guaiac Wood.",https://www.fragrantica.com/perfume/Afnan/Highness-X-78116.html
Ambassador Parfums Gentyfor men,for men,2.80,10,"['fresh spicy', 'aromatic', 'musky', 'green', 'mossy', 'white floral', 'citrus', 'earthy', 'powdery', 'herbal']",[],"AmbassadorbyParfums Gentyis a Woody Floral Musk fragrance for men. Top notes are Mint, Lavender and Bergamot; middle notes are Geranium, Jasmine, Neroli and Rose; base notes are Musk, Oakmoss, Cedar and Amber.",https://www.fragrantica.com/perfume/Parfums-Genty/Ambassador-51074.html
Spring Edition Man Otto Kernfor men,for men,3.67,3,"['aromatic', 'fresh spicy', 'woody', 'citrus', 'warm spicy']",[],"Spring Edition ManbyOtto Kernis a Woody Spicy fragrance for men.Spring Edition Manwas launched in 2007. Top notes are Bergamot, Cardamom and Mandarin Orange; middle notes are Rosemary and Nutmeg; base notes are Tonka Bean, Patchouli and Cedar.",https://www.fragrantica.com/perfume/Otto-Kern/Spring-Edition-Man-7284.html
Pure Blue Perry Ellisfor men,for men,4.21,68,"['green', 'citrus', 'aquatic', 'fresh', 'woody', 'powdery', 'fruity', 'fresh spicy', 'warm spicy', 'musky']",[],"Pure BluebyPerry Ellisis a Aromatic Fougere fragrance for men.Pure Bluewas launched in 2018. Top notes are Apple, Bergamot and Grapefruit; middle notes are Green Notes, Watery Notes and Cardamom; base notes are Musk, Sandalwood, Amber and Moss.",https://www.fragrantica.com/perfume/Perry-Ellis/Pure-Blue-72609.html
Bohemia OsmoGenes Perfumesfor women and men,for women and men,4.00,16,"['aromatic', 'amber', 'woody', 'green', 'cannabis', 'fresh spicy', 'tuberose', 'smoky', 'white floral', 'herbal']",['Olga Gosina'],"BohemiabyOsmoGenes Perfumesis a fragrance for women and men.Bohemiawas launched in 2016. The nose behind this fragrance is Olga Gosina. Top notes are cannabis, Passionfruit, Petitgrain and Basil; middle notes are Wormwood, Tuberose, Iris, Galbanum, Black Pepper and Narcissus; base notes are Labdanum, Vetiver, Amber, Castoreum, Atlas Cedar, Opoponax and Juniper.",https://www.fragrantica.com/perfume/OsmoGenes-Perfumes/Bohemia-48981.html
The Man Of Nature Otto Kernfor men,for men,2.75,4,"['woody', 'aromatic', 'fresh spicy', 'green', 'patchouli', 'citrus', 'earthy', 'warm spicy', 'balsamic']",[],"The Man Of NaturebyOtto Kernis a Woody Aromatic fragrance for men.The Man Of Naturewas launched in 2019. Top notes are Basil, Grapefruit and Lemon; middle notes are Vetiver, Pine Tree and Nutmeg; base notes are Patchouli, Amber and Sandalwood.",https://www.fragrantica.com/perfume/Otto-Kern/The-Man-Of-Nature-59769.html
Walhan Otoorifor women and men,for women and men,3.50,4,"['musky', 'woody', 'warm spicy', 'powdery']",[],WalhanbyOtooriis a Amber Spicy fragrance for women and men.,https://www.fragrantica.com/perfume/Otoori/Walhan-37071.html
Aqua di Fiori Intense Parfums Gentyfor women,for women,3.75,4,"['sweet', 'white floral', 'fruity', 'vanilla', 'iris', 'powdery', 'aquatic', 'violet', 'fresh']",[],"Aqua di Fiori IntensebyParfums Gentyis a Floral Fruity Gourmand fragrance for women. Top notes are Pear and Black Currant; middle notes are Iris, Jasmine and Orange Blossom; base notes are Praline and Vanilla.",https://www.fragrantica.com/perfume/Parfums-Genty/Aqua-di-Fiori-Intense-51117.html
Sakura Parfum Satorifor women,for women,4.24,37,"['floral', 'cherry', 'white floral', 'rose', 'amber', 'fresh', 'smoky', 'woody', 'fruity', 'sweet']",['Satori Osawa'],"SakurabyParfum Satoriis a Floral fragrance for women.Sakurawas launched in 2004. The nose behind this fragrance is Satori Osawa. Top note is Cherry; middle notes are Cherry Blossom, Rose and Jasmine; base notes are Incense, Musk, Moss and Precious Woods.",https://www.fragrantica.com/perfume/Parfum-Satori/Sakura-35409.html
Highness VI Afnanfor men,for men,4.50,46,"['amber', 'warm spicy', 'fresh spicy', 'animalic', 'lavender', 'musky', 'powdery', 'fruity', 'patchouli', 'woody']",[],"Highness VIbyAfnanis a Aromatic fragrance for men.Highness VIwas launched in 2021. Top notes are Spices, Ambergris and Nutmeg; middle notes are Lavender, Patchouli and Black Currant; base notes are Amber, Musk and Oakmoss.",https://www.fragrantica.com/perfume/Afnan/Highness-VI-78115.html
Mashkoor Al Haramain Perfumesfor women,for women,3.78,58,"['floral', 'almond', 'woody', 'sweet', 'powdery', 'rose', 'white floral', 'nutty', 'fruity', 'musky']",[],"MashkoorbyAl Haramain Perfumesis a Amber Floral fragrance for women. Top notes are Almond, Poppy and Mandarin Orange; middle notes are White Lily, Orchid and Peony; base notes are Woody Notes, Rose, Heliotrope, Musk and Ylang-Ylang.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mashkoor-22929.html
Al Haramain Oudh Patchouli Al Haramain Perfumesfor women and men,for women and men,3.72,58,"['woody', 'musky', 'smoky', 'oud', 'powdery', 'patchouli', 'animalic', 'amber', 'vanilla', 'warm spicy']",[],"Al Haramain Oudh PatchoulibyAl Haramain Perfumesis a Amber Woody fragrance for women and men.Al Haramain Oudh Patchouliwas launched in 2019. Top notes are Smoke, Woodsy Notes and Animal notes; middle notes are Agarwood (Oud), Patchouli and Cedar; base notes are Black Musk, Amber and Vanilla.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Al-Haramain-Oudh-Patchouli-55793.html
Al Joud Afnanfor women,for women,4.00,1,[],[],Al JoudbyAfnanis a fragrance for women.,https://www.fragrantica.com/perfume/Afnan/Al-Joud-27379.html
Starnight Adopt Parfumsfor women,for women,3.95,22,"['sweet', 'vanilla', 'fruity', 'lactonic', 'aquatic']",[],StarnightbyAdopt Parfumsis a Floral fragrance for women.Starnightwas launched in 2020. Top note is Pear; middle note is Floral Notes; base notes are Whipped Cream and Vanilla.,https://www.fragrantica.com/perfume/Adopt-Parfums/Starnight-77975.html
Intense Oud Arabian Oryx Paris Cornerfor women and men,for women and men,4.31,13,"['oud', 'fruity', 'sweet', 'warm spicy', 'rose', 'citrus', 'fresh spicy', 'white floral', 'metallic', 'patchouli']",[],"Intense Oud Arabian OryxbyParis Corneris a Woody Spicy fragrance for women and men.Intense Oud Arabian Oryxwas launched in 2020. Top notes are Raspberry, Saffron and Pear; middle notes are Bulgarian Rose, Orange and Orange Blossom; base notes are Agarwood and Patchouli.",https://www.fragrantica.com/perfume/Paris-Corner/Intense-Oud-Arabian-Oryx-82901.html
Jasmine Flower & Almond Parfums Berdouesfor women and men,for women and men,4.00,14,"['almond', 'musky', 'nutty', 'fruity', 'white floral', 'sweet', 'powdery', 'floral']",[],Jasmine Flower & AlmondbyParfums Berdouesis a fragrance for women and men.,https://www.fragrantica.com/perfume/Parfums-Berdoues/Jasmine-Flower-Almond-72012.html
Prince Thomas Antos Cosmesi Naturalefor women and men,for women and men,N/A,N/A,"['amber', 'coffee', 'musky', 'rose', 'vanilla', 'powdery', 'warm spicy', 'animalic', 'floral', 'sweet']",[],Prince ThomasbyAntos Cosmesi Naturaleis a fragrance for women and men. Top notes are Vanilla and Coffee; middle note is Rose; base notes are Amber and Musk.,https://www.fragrantica.com/perfume/Antos-Cosmesi-Naturale/Prince-Thomas-75917.html
Portfolio for Men Perry Ellisfor men,for men,3.78,108,"['aromatic', 'fresh spicy', 'lavender', 'warm spicy', 'fruity', 'amber', 'sweet', 'powdery', 'herbal', 'musky']",['Loc Dong'],"Portfolio for MenbyPerry Ellisis a Aromatic Fougere fragrance for men.Portfolio for Menwas launched in 2000. The nose behind this fragrance is Loc Dong. Top notes are Pear and Coriander; middle notes are Lavender, Basil and Cardamom; base notes are Amber, Musk and Sandalwood.",https://www.fragrantica.com/perfume/Perry-Ellis/Portfolio-for-Men-1915.html
Maze Eau de Parfum Al Haramain Perfumesfor women and men,for women and men,4.02,87,"['woody', 'citrus', 'warm spicy', 'aromatic', 'rose', 'floral', 'sweet', 'powdery', 'fresh spicy', 'musky']",[],"Maze Eau de ParfumbyAl Haramain Perfumesis a Amber Floral fragrance for women and men. Top notes are Rose, Bergamot, Vermouth, Lemon, Davana, Geranium and Orange; middle notes are Rose, Sandalwood, Saffron, Clove, Jasmine, Cedar, Orchid and Orange Blossom; base notes are Sandalwood, Patchouli, Musk, Fruity Notes, Cashmere Wood, Cedar, Praline, Floral Notes, Tonka Bean and Amber.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Maze-Eau-de-Parfum-52170.html
Supremacy Tapis Rouge Afnanfor women,for women,4.38,26,"['fruity', 'warm spicy', 'cherry', 'floral', 'woody', 'aromatic', 'fresh', 'rose', 'earthy', 'sweet']",[],"Supremacy Tapis RougebyAfnanis a Floral Fruity fragrance for women. This is a new fragrance.Supremacy Tapis Rougewas launched in 2024. Top notes are Black Cherry, White Peach and Litchi; middle notes are Plum, Jasmine, Mahonia and Rose; base notes are Cloves, Vetiver and Peony.",https://www.fragrantica.com/perfume/Afnan/Supremacy-Tapis-Rouge-92429.html
Najm Gold Al Haramain Perfumesfor women and men,for women and men,4.25,53,"['vanilla', 'powdery', 'coconut', 'sweet', 'citrus', 'woody', 'musky', 'lactonic']",['Christian Carbonnel'],"Najm GoldbyAl Haramain Perfumesis a Amber Vanilla fragrance for women and men.Najm Goldwas launched in 2018. The nose behind this fragrance is Christian Carbonnel. Top note is Bergamot; middle notes are Vanilla and Coconut; base notes are Vanilla, Musk and Sandalwood.",https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Najm-Gold-51828.html
Meeqat Gold Al Haramain Perfumesfor women and men,for women and men,3.33,15,"['rose', 'woody', 'powdery', 'oud', 'fresh spicy', 'amber', 'aromatic', 'warm spicy', 'vanilla', 'musky']",[],Meeqat GoldbyAl Haramain Perfumesis a Amber fragrance for women and men.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Meeqat-Gold-19852.html
Body Fantasies Cherry Blossom Fantasy Parfums de Coeurfor women,for women,3.65,37,"['floral', 'white floral', 'fruity', 'musky', 'fresh', 'powdery', 'vanilla', 'sweet', 'animalic']",[],Body Fantasies Cherry Blossom FantasybyParfums de Coeuris a Floral Fruity fragrance for women.Body Fantasies Cherry Blossom Fantasywas launched during the 2000's.,https://www.fragrantica.com/perfume/Parfums-de-Coeur/Body-Fantasies-Cherry-Blossom-Fantasy-16281.html
Violet Bouquet Afnanfor women,for women,3.76,182,"['amber', 'sweet', 'warm spicy', 'animalic', 'woody', 'citrus', 'mossy']",[],"Violet BouquetbyAfnanis a Floral fragrance for women.Violet Bouquetwas launched in 2020. Top notes are Sweet Notes, Saffron, Woodsy Notes and Citruses; middle notes are Amber, Orange, Lemon Zest and Herbal Notes; base notes are Ambergris, Spices, Woodsy Notes and Oakmoss.",https://www.fragrantica.com/perfume/Afnan/Violet-Bouquet-70461.html
Sugar Oud Oud Elitefor women,for women,4.33,9,"['white floral', 'cinnamon', 'musky', 'powdery', 'vanilla', 'sweet', 'warm spicy', 'fruity', 'citrus', 'animalic']",[],Sugar OudbyOud Eliteis a Amber Spicy fragrance for women.Sugar Oudwas launched in 2017. Top notes are Peach and Orange Blossom; middle notes are Jasmine and Cinnamon; base notes are Musk and Vanilla.,https://www.fragrantica.com/perfume/Oud-Elite/Sugar-Oud-65028.html
Dazzle Al Haramain Perfumesfor women,for women,3.73,51,"['fruity', 'rose', 'woody', 'patchouli', 'aromatic', 'citrus', 'floral', 'fresh spicy', 'herbal', 'warm spicy']",[],DazzlebyAl Haramain Perfumesis a Floral Fruity fragrance for women. Top notes are Black Currant and Bergamot; middle notes are Rose and Artemisia; base note is Patchouli.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Dazzle-43299.html
Oud Vanille Aromas de Salazarfor women and men,for women and men,2.25,4,"['woody', 'amber', 'vanilla', 'animalic', 'floral', 'sweet', 'musky', 'white floral', 'warm spicy', 'balsamic']",['Michael Salazar'],Oud VanillebyAromas de Salazaris a Floral fragrance for women and men. This is a new fragrance.Oud Vanillewas launched in 2022. The nose behind this fragrance is Michael Salazar.,https://www.fragrantica.com/perfume/Aromas-de-Salazar/Oud-Vanille-75548.html
Anotha Silver Adyanfor women and men,for women and men,5.00,1,"['citrus', 'woody', 'powdery', 'fresh spicy', 'musky', 'patchouli', 'amber']",[],Anotha SilverbyAdyanis a Amber Fougere fragrance for women and men.Anotha Silverwas launched in 2021. Top notes are Bergamot and Amber; middle notes are Cedar and Tonka Bean; base notes are White Musk and Patchouli.,https://www.fragrantica.com/perfume/Adyan/Anotha-Silver-85006.html
Aquasenses Lancasterfor women,for women,4.10,67,"['woody', 'floral', 'citrus', 'powdery', 'fresh', 'warm spicy', 'aromatic', 'yellow floral', 'sweet', 'fruity']",['Emilie Bevierre-Coppermann'],"AquasensesbyLancasteris a Floral Woody Musk fragrance for women.Aquasenseswas launched in 2006. The nose behind this fragrance is Emilie Bevierre-Coppermann. Top notes are Bamboo, Lemon and Cardamom; middle notes are Freesia, Peony, Mimosa and Pear; base notes are Cedar, Sandalwood and White Musk.",https://www.fragrantica.com/perfume/Lancaster/Aquasenses-3875.html
Pacha Ibiza Diva Pacha Ibizafor women,for women,3.85,82,"['fruity', 'sweet', 'powdery', 'vanilla', 'fresh', 'amber', 'woody', 'floral', 'white floral', 'soft spicy']",[],"Pacha Ibiza DivabyPacha Ibizais a Amber Floral fragrance for women.Pacha Ibiza Divawas launched in 2013. Top notes are Raspberry, Cassis and Violet; middle notes are Orange Blossom and Peony; base notes are Vanilla, Amber, Musk and Cedar.",https://www.fragrantica.com/perfume/Pacha-Ibiza/Pacha-Ibiza-Diva-25198.html
Opus pour Homme OKKIfor men,for men,3.33,9,"['aromatic', 'citrus', 'lavender', 'warm spicy', 'fresh spicy', 'woody', 'white floral', 'floral']",['Nejla Barbir'],"Opus pour HommebyOKKIis a Woody Spicy fragrance for men.Opus pour Hommewas launched in 2011. The nose behind this fragrance is Nejla Barbir. Top notes are Lavender, Bergamot, Cardamom, Amalfi Lemon and Ginger; middle notes are Jasmine, Coriander and Rose; base notes are Vetiver, Musk, Virginia Cedar and Amber.",https://www.fragrantica.com/perfume/OKKI/Opus-pour-Homme-11445.html
Highness White Afnanfor men,for men,4.38,8,"['amber', 'animalic', 'musky', 'white floral', 'ozonic', 'balsamic', 'aquatic', 'woody', 'powdery', 'earthy']",[],"Highness WhitebyAfnanis a Amber fragrance for men.Highness Whitewas launched in 2020. Top notes are Violet Leaf, Patchouli and Oakmoss; middle notes are Ambergris and Jasmine; base notes are Musk, Birch and Amber.",https://www.fragrantica.com/perfume/Afnan/Highness-White-78111.html
Najm Noir Al Haramain Perfumesfor women,for women,4.00,27,"['musky', 'powdery', 'vanilla', 'floral', 'woody', 'aromatic', 'fruity', 'white floral', 'earthy', 'sweet']",['Christian Carbonnel'],Najm NoirbyAl Haramain Perfumesis a Floral Woody Musk fragrance for women.Najm Noirwas launched in 2018. The nose behind this fragrance is Christian Carbonnel. Top notes are Osmanthus and Orange Blossom; middle note is Vanilla; base notes are Musk and Vetiver.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Najm-Noir-51827.html
Sun Spirit Adopt Parfumsfor women,for women,3.33,12,"['vanilla', 'coconut', 'white floral', 'sweet', 'lactonic', 'tropical', 'powdery']",[],Sun SpiritbyAdopt Parfumsis a Floral Fruity Gourmand fragrance for women. Top notes are Coconut and Coconut Milk; middle note is Jasmine; base note is Vanilla.,https://www.fragrantica.com/perfume/Adopt-Parfums/Sun-Spirit-23447.html
A l'Ombre des Citronniers Ed Pinaudfor women and men,for women and men,N/A,N/A,"['aromatic', 'green', 'citrus', 'fruity', 'fresh spicy', 'woody', 'floral', 'sweet', 'fresh']",[],"A l'Ombre des CitronniersbyEd Pinaudis a fragrance for women and men.A l'Ombre des Citronnierswas launched in 2018. Top notes are Mint, Lemon, Orange and Elemi resin; middle notes are Osmanthus and Fig; base notes are Cedar and White Tea.",https://www.fragrantica.com/perfume/Ed-Pinaud/A-l-Ombre-des-Citronniers-48996.html
Feroza Al Haramain Perfumesfor women,for women,3.44,16,"['warm spicy', 'aldehydic', 'rose', 'floral', 'herbal', 'fresh', 'green', 'metallic', 'aromatic', 'patchouli']",[],FerozabyAl Haramain Perfumesis a Floral Green fragrance for women.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Feroza-19859.html
Floral Aquatic Otoorifor women and men,for women and men,N/A,N/A,"['amber', 'floral', 'fruity', 'musky', 'powdery', 'sweet', 'animalic']",[],"Floral AquaticbyOtooriis a Floral Aquatic fragrance for women and men.Floral Aquaticwas launched in 2016. Top note is Floral Fruity Notes; middle note is Floral Notes; base notes are Floral Notes, Musk and Amber.",https://www.fragrantica.com/perfume/Otoori/Floral-Aquatic-40235.html
Sword Parfums Gentyfor men,for men,4.00,2,"['woody', 'earthy', 'citrus', 'amber', 'aromatic', 'powdery', 'warm spicy', 'musky', 'balsamic', 'rose']",[],"SwordbyParfums Gentyis a Amber Spicy fragrance for men. Top notes are Bergamot and Lemon; middle notes are Rose, Iris, Lily-of-the-Valley, Cloves, Lavender and Labdanum; base notes are Cedar, Patchouli, Vetiver, Oakmoss, Opoponax, Vanilla and Musk.",https://www.fragrantica.com/perfume/Parfums-Genty/Sword-51110.html
Soul TRNPfor women and men,for women and men,4.17,6,"['woody', 'citrus', 'amber', 'aromatic', 'warm spicy', 'balsamic', 'fresh spicy', 'patchouli']",['Teone Reinthal'],SoulbyTRNPis a Woody fragrance for women and men.Soulwas launched in 2016. The nose behind this fragrance is Teone Reinthal.,https://www.fragrantica.com/perfume/TRNP/Soul-42110.html
Attar Mubakhar Gold Al Haramain Perfumesfor women,for women,3.67,9,"['warm spicy', 'amber', 'powdery', 'metallic']",[],Attar Mubakhar GoldbyAl Haramain Perfumesis a Amber fragrance for women.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Attar-Mubakhar-Gold-19857.html
