Name,Gender,Rating Value,Rating Count,Main Accords,Perfumers,Description,url
Osmanthus DS&Durgafor men,for men,3.5,2,"['citrus', 'aromatic', 'fresh spicy', 'floral', 'lavender', 'white floral', 'fruity', 'fresh', 'woody', 'sweet']",['David Seth Moltz'],OsmanthusbyDS&Durgais a Citrus Aromatic fragrance for men.Osmanthuswas launched in 2011. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Osmanthus-12016.html
Petitgrain Sur Fleur DS&Durgafor women,for women,4.25,12,"['white floral', 'citrus', 'woody', 'tuberose', 'sweet', 'animalic', 'green']",['David Seth Moltz'],Petitgrain Sur FleurbyDS&Durgais a Floral fragrance for women.Petitgrain Sur Fleurwas launched in 2010. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Petitgrain-Sur-Fleur-9211.html
Pistachio DS&Durgafor women and men,for women and men,3.42,536,"['woody', 'nutty', 'warm spicy', 'green', 'patchouli', 'almond', 'vanilla']",['David Seth Moltz'],"PistachiobyDS&Durgais a Aromatic Green fragrance for women and men. This is a new fragrance.Pistachiowas launched in 2022. The nose behind this fragrance is David Seth Moltz. Top notes are Pistachio and Cardamom; middle notes are Pistachio and Almond; base notes are Pistachio, Patchouli and Vanilla.",https://www.fragrantica.com/perfume/DS-Durga/Pistachio-72484.html
Plumes DS&Durgafor women and men,for women and men,3.22,49,"['aromatic', 'white floral', 'woody', 'floral', 'tuberose', 'tropical', 'fresh spicy', 'musky', 'earthy', 'coconut']",[],"PlumesbyDS&Durgais a fragrance for women and men. This is a new fragrance.Plumeswas launched in 2023. Top notes are Laurels, Watery Notes and Coconut; middle notes are Frangipani, Tuberose, Jasmine and Vine; base notes are Vetyver, Amyris and Musk.",https://www.fragrantica.com/perfume/DS-Durga/Plumes-82800.html
Pomelo Blossom DS&Durgafor women,for women,4.12,8,"['white floral', 'musky', 'citrus', 'powdery']",['David Seth Moltz'],Pomelo BlossombyDS&Durgais a Floral Fruity fragrance for women.Pomelo Blossomwas launched in 2010. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Pomelo-Blossom-9210.html
Poppy Rouge DS&Durgafor women,for women,3.91,43,"['white floral', 'musky', 'citrus', 'powdery', 'violet', 'fresh', 'sweet', 'floral', 'animalic', 'green']",['David Seth Moltz'],Poppy RougebyDS&Durgais a Floral fragrance for women.Poppy Rougewas launched in 2011. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Poppy-Rouge-12010.html
Radio Bombay DS&Durgafor women and men,for women and men,3.93,681,"['woody', 'powdery', 'coconut']",['David Seth Moltz'],"Radio BombaybyDS&Durgais a Amber Woody fragrance for women and men.Radio Bombaywas launched in 2016. The nose behind this fragrance is David Seth Moltz. Top notes are Woody Notes and Cedar; middle notes are Sandalwood, Iris, Peach and Boronia; base notes are Sandalwood, Coconut, Ambergris, Balsam Fir, Ambrette (Musk Mallow) and Musk.",https://www.fragrantica.com/perfume/DS-Durga/Radio-Bombay-39430.html
Resin DS&Durgafor men,for men,3.67,3,"['amber', 'balsamic', 'warm spicy']",['David Seth Moltz'],ResinbyDS&Durgais a Amber fragrance for men.Resinwas launched during the 2000's. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Resin-8800.html
Rockaway Beach DS&Durgafor women and men,for women and men,3.64,66,"['marine', 'salty', 'aromatic', 'fresh spicy', 'musky', 'floral', 'powdery', 'white floral', 'aquatic']",['David Seth Moltz'],"Rockaway BeachbyDS&Durgais a fragrance for women and men.Rockaway Beachwas launched in 2020. The nose behind this fragrance is David Seth Moltz. Top notes are Sea Notes and Suntan Lotion; middle notes are Salt and Privet; base notes are Musk, Laurels and Skin.",https://www.fragrantica.com/perfume/DS-Durga/Rockaway-Beach-62600.html
Rosa Americana DS&Durgafor women,for women,3.8,5,"['herbal', 'rose', 'aromatic', 'fresh spicy', 'bitter', 'floral']",['David Seth Moltz'],Rosa AmericanabyDS&Durgais a Floral Green fragrance for women. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Rosa-Americana-8795.html
Rose Atlantic DS&Durgafor women and men,for women and men,3.77,614,"['marine', 'rose', 'citrus', 'salty', 'aromatic', 'floral', 'green', 'yellow floral', 'sweet', 'musky']",['David Seth Moltz'],"Rose AtlanticbyDS&Durgais a Floral Aquatic fragrance for women and men.Rose Atlanticwas launched in 2016. The nose behind this fragrance is David Seth Moltz. Top notes are Rose Petals, Lemon and Bergamot; middle notes are Rose, Salt, Lime (Linden) Blossom and Grass; base notes are Sea water, Musk and Oakmoss.",https://www.fragrantica.com/perfume/DS-Durga/Rose-Atlantic-39837.html
Royal Purpure DS&Durgafor women and men,for women and men,4.5,6,"['woody', 'aromatic', 'green']",['David Seth Moltz'],Royal PurpurebyDS&Durgais a Woody Aromatic fragrance for women and men. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Royal-Purpure-9180.html
Sexy Viking DS&Durgafor women and men,for women and men,4.04,23,"['woody', 'aromatic', 'fruity', 'fresh spicy', 'citrus', 'green', 'animalic', 'amber', 'soft spicy', 'floral']",['David Seth Moltz'],"Sexy VikingbyDS&Durgais a Amber Floral fragrance for women and men. This is a new fragrance.Sexy Vikingwas launched in 2022. The nose behind this fragrance is David Seth Moltz. Top notes are Black Currant, Juniper Berries and Bitter Orange; middle notes are Pine Tree, Wheat and Rose; base notes are Barley, Ambergris and Woody Notes.",https://www.fragrantica.com/perfume/DS-Durga/Sexy-Viking-77013.html
Shake Shake Senora DS&Durgafor women,for women,3.53,17,"['vanilla', 'powdery', 'amber', 'sweet', 'floral', 'coconut', 'citrus', 'lactonic', 'balsamic', 'aromatic']",['David Seth Moltz'],Shake Shake SenorabyDS&Durgais a Amber Floral fragrance for women.Shake Shake Senorawas launched in 2010. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Shake-Shake-Senora-9212.html
Siberian Snow DS&Durgafor women,for women,3.85,61,"['amber', 'woody', 'green', 'powdery', 'smoky', 'aromatic', 'warm spicy', 'white floral', 'balsamic', 'floral']",['David Seth Moltz'],Siberian SnowbyDS&Durgais a Floral Green fragrance for women. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Siberian-Snow-8794.html
Silent Grove DS&Durgafor women,for women,3.75,65,"['green', 'yellow floral', 'floral', 'fresh', 'sweet', 'woody', 'honey', 'ozonic', 'aquatic', 'powdery']",['David Seth Moltz'],Silent GrovebyDS&Durgais a Floral Green fragrance for women.Silent Grovewas launched during the 2000's. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Silent-Grove-8792.html
Sir DS&Durgafor men,for men,3.92,52,"['amber', 'green', 'patchouli', 'fresh spicy', 'balsamic', 'woody', 'warm spicy', 'white floral', 'aromatic', 'earthy']",['David Seth Moltz'],SirbyDS&Durgais a Chypre fragrance for men.Sirwas launched in 2011. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Sir-12012.html
Smoked Amber DS&Durgafor women,for women,4.2,5,"['amber', 'balsamic', 'smoky', 'woody']",['David Seth Moltz'],Smoked AmberbyDS&Durgais a Amber Woody fragrance for women. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Smoked-Amber-9181.html
Spent Musket Oil DS&Durgafor women and men,for women and men,4.74,19,"['leather', 'tobacco', 'smoky', 'sweet', 'musky', 'animalic', 'powdery', 'woody']",['David Seth Moltz'],Spent Musket OilbyDS&Durgais a Leather fragrance for women and men.Spent Musket Oilwas launched in 2012. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Spent-Musket-Oil-14408.html
Spirit Lamp DS&Durgafor women and men,for women and men,3.38,13,"['coconut', 'metallic', 'powdery', 'musky', 'mineral', 'iris', 'warm spicy', 'sweet', 'citrus', 'lactonic']",['David Seth Moltz'],"Spirit LampbyDS&Durgais a Citrus fragrance for women and men.Spirit Lampwas launched in 2016. The nose behind this fragrance is David Seth Moltz. Top notes are Metallic notes, Petitgrain and Iris; middle notes are Coconut Milk and White Ginger; base note is Musk.",https://www.fragrantica.com/perfume/DS-Durga/Spirit-Lamp-42251.html
St. Vetyver DS&Durgafor women and men,for women and men,4.06,267,"['woody', 'aromatic', 'herbal', 'sweet', 'earthy', 'marine', 'fruity', 'warm spicy', 'citrus', 'aquatic']",['David Seth Moltz'],"St. VetyverbyDS&Durgais a Amber Woody fragrance for women and men.St. Vetyverwas launched in 2021. The nose behind this fragrance is David Seth Moltz. Top notes are Seagrass, Bitter Orange and Pink Pepper; middle notes are Hat straw, Reed and Clove Leaf; base notes are Vetiver, Rhum Agricole and Breadnut.",https://www.fragrantica.com/perfume/DS-Durga/St-Vetyver-66230.html
Staghorn Sumac DS&Durgafor women and men,for women and men,4.0,4,"['green', 'fresh', 'musky', 'fresh spicy', 'powdery']",[],"Staghorn SumacbyDS&Durgais a Floral Green fragrance for women and men.Staghorn Sumacwas launched in 2011. Staghorn Sumac was created by David Seth Moltz, Kavi Moltz and Rayda Vega. Top note is Grass; middle note is Lily; base notes are Sumac and Musk.",https://www.fragrantica.com/perfume/DS-Durga/Staghorn-Sumac-28854.html
Steamed Rainbow DS&Durgafor women and men,for women and men,4.08,307,"['citrus', 'green', 'woody', 'aromatic', 'floral', 'fresh', 'violet', 'sweet', 'powdery', 'earthy']",['David Seth Moltz'],"Steamed RainbowbyDS&Durgais a Aromatic fragrance for women and men. This is a new fragrance.Steamed Rainbowwas launched in 2023. The nose behind this fragrance is David Seth Moltz. Top notes are Blood Mandarin, Orange and elemi; middle notes are Grass, Almond Blossom and Cedar; base notes are Vetiver and Violet.",https://www.fragrantica.com/perfume/DS-Durga/Steamed-Rainbow-79740.html
Suckle Honey City DS&Durgafor women and men,for women and men,3.67,12,"['citrus', 'green', 'aromatic', 'white floral', 'floral', 'fresh spicy', 'lactonic', 'woody', 'sweet', 'fruity']",['David Seth Moltz'],"Suckle Honey CitybyDS&Durgais a fragrance for women and men. This is a new fragrance.Suckle Honey Citywas launched in 2022. The nose behind this fragrance is David Seth Moltz. Top notes are Lime and Lemongrass; middle notes are Honeysuckle, Champaca and Geranium; base notes are Vine, Milk and Woody Notes.",https://www.fragrantica.com/perfume/DS-Durga/Suckle-Honey-City-74431.html
Sweet Do Nothing DS&Durgafor women and men,for women and men,3.91,180,"['smoky', 'woody', 'white floral', 'green', 'amber', 'fruity', 'sweet', 'fresh spicy', 'warm spicy', 'citrus']",['David Seth Moltz'],Sweet Do NothingbyDS&Durgais a Floral Woody Musk fragrance for women and men.Sweet Do Nothingwas launched in 2021. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Sweet-Do-Nothing-68475.html
Tanng Sport DS&Durgafor men,for men,,,"['citrus', 'fresh', 'fresh spicy']","['David Seth Moltz', 'Kavi Moltz']",Tanng SportbyDS&Durgais a Citrus Aromatic fragrance for men.Tanng Sportwas launched in 2014. Tanng Sport was created by David Seth Moltz and Kavi Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Tanng-Sport-28857.html
The Carlyle DS&Durgafor women and men,for women and men,3.89,18,"['citrus', 'woody', 'fresh spicy', 'green', 'mossy', 'powdery', 'aromatic', 'sweet', 'earthy']",[],"The CarlylebyDS&Durgais a Floral Woody Musk fragrance for women and men. This is a new fragrance.The Carlylewas launched in 2023. Top notes are Lime, Bergamot and Neroli; middle notes are Lime (Linden) Blossom, Honeysuckle and Rose; base notes are Sandalwood, Moss and Hay.",https://www.fragrantica.com/perfume/DS-Durga/The-Carlyle-80205.html
The Greatest Cologne of All Time DS&Durgafor women and men,for women and men,2.58,19,"['citrus', 'aromatic', 'fresh spicy', 'white floral']",['David Seth Moltz'],"The Greatest Cologne of All TimebyDS&Durgais a Citrus Aromatic fragrance for women and men. This is a new fragrance.The Greatest Cologne of All Timewas launched in 2022. The nose behind this fragrance is David Seth Moltz. Top notes are Bergamot, Mandarin Orange and Tunisian Neroli; middle notes are Lavender, Orange Blossom and Rosemary; base notes are Citron, Petitgrain and Copal.",https://www.fragrantica.com/perfume/DS-Durga/The-Greatest-Cologne-of-All-Time-77854.html
The Orchid Drinkers DS&Durgafor women,for women,3.67,6,"['floral', 'woody', 'powdery', 'citrus', 'sweet', 'fresh spicy', 'green', 'aromatic', 'warm spicy', 'lactonic']",['David Seth Moltz'],The Orchid DrinkersbyDS&Durgais a Floral Green fragrance for women.The Orchid Drinkerswas launched in 2011. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/The-Orchid-Drinkers-12011.html
Vetyver DS&Durgafor men,for men,3.5,6,"['aromatic', 'woody', 'earthy', 'green']",['David Seth Moltz'],VetyverbyDS&Durgais a Woody Aromatic fragrance for men. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Vetyver-8810.html
Vio Volta DS&Durgafor women and men,for women and men,3.0,147,"['amber', 'woody', 'green', 'violet', 'smoky', 'warm spicy', 'fruity', 'aromatic', 'powdery', 'balsamic']",['David Seth Moltz'],Vio VoltabyDS&Durgais a Woody fragrance for women and men.Vio Voltawas launched in 2017. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Vio-Volta-46823.html
Wear at Maximum Volume DS&Durgafor women and men,for women and men,3.5,4,"['earthy', 'citrus', 'patchouli', 'mossy', 'woody', 'warm spicy', 'musky', 'amber', 'fresh spicy', 'balsamic']",['David Seth Moltz'],"Wear at Maximum VolumebyDS&Durgais a Chypre Floral fragrance for women and men. This is a new fragrance.Wear at Maximum Volumewas launched in 2024. The nose behind this fragrance is David Seth Moltz. Top notes are Silk, Mandarin and Pepper; middle notes are Violet, English Rose and Egyptian Jasmine; base notes are Patchouli, Moss and Amber.",https://www.fragrantica.com/perfume/DS-Durga/Wear-at-Maximum-Volume-93145.html
When a Mandarin Loves a Woman DS&Durgafor men,for men,4.0,1,"['citrus', 'fresh', 'fresh spicy']","['David Seth Moltz', 'Kavi Moltz']",When a Mandarin Loves a WomanbyDS&Durgais a Citrus fragrance for men.When a Mandarin Loves a Womanwas launched in 2014. When a Mandarin Loves a Woman was created by David Seth Moltz and Kavi Moltz. Top note is Citruses;,https://www.fragrantica.com/perfume/DS-Durga/When-a-Mandarin-Loves-a-Woman-28855.html
White Peacock Lily DS&Durgafor women and men,for women and men,3.78,259,"['white floral', 'aquatic', 'floral', 'sweet', 'vanilla', 'citrus', 'musky', 'fresh', 'soft spicy']",['David Seth Moltz'],"White Peacock LilybyDS&Durgais a Floral fragrance for women and men.White Peacock Lilywas launched in 2016. The nose behind this fragrance is David Seth Moltz. Top notes are Grapefruit, Cabreuva and Nerium Oleander; middle notes are White Lily, Whipped Cream, Egyptian Jasmine and Violet; base notes are Watery Notes, Ambrette (Musk Mallow) and Vanilla.",https://www.fragrantica.com/perfume/DS-Durga/White-Peacock-Lily-39838.html
Come Undone DS&Durgafor women and men,for women and men,4.0,2,"['warm spicy', 'green', 'cacao', 'musky', 'sweet', 'vanilla', 'amber', 'powdery', 'metallic', 'leather']",['David Seth Moltz'],Come UndonebyDS&Durgais a Aromatic Spicy fragrance for women and men.Come Undonewas launched in 2018. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Come-Undone-51933.html
Hungry Like the Wolf DS&Durgafor women and men,for women and men,4.29,7,"['woody', 'aromatic', 'fresh spicy', 'leather']",['David Seth Moltz'],Hungry Like the WolfbyDS&Durgais a Leather fragrance for women and men.Hungry Like the Wolfwas launched in 2018. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Hungry-Like-the-Wolf-51934.html
Skin Divers DS&Durgafor women and men,for women and men,4.33,3,"['aromatic', 'citrus', 'woody', 'fresh', 'aquatic', 'earthy', 'fresh spicy', 'yellow floral', 'ozonic', 'green']",['David Seth Moltz'],Skin DiversbyDS&Durgais a Woody Aquatic fragrance for women and men.Skin Diverswas launched in 2018. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Skin-Divers-51932.html
You Kill Me With Silence DS&Durgafor women and men,for women and men,4.57,7,"['smoky', 'woody', 'fresh', 'amber', 'citrus', 'balsamic', 'warm spicy']",['David Seth Moltz'],You Kill Me With SilencebyDS&Durgais a Amber Woody fragrance for women and men.You Kill Me With Silencewas launched in 2018. The nose behind this fragrance is David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/You-Kill-Me-With-Silence-51931.html
"Bitter Rose, Broken Spear DS&Durgafor women and men",for women and men,4.02,130,"['woody', 'rose', 'aromatic', 'fresh spicy', 'hot iron', 'herbal', 'green', 'amber', 'floral', 'smoky']",['David Seth Moltz'],"Bitter Rose, Broken SpearbyDS&Durgais a Woody Aromatic fragrance for women and men.Bitter Rose, Broken Spearwas launched in 2013. The nose behind this fragrance is David Seth Moltz. Top notes are Ember, Thyme and Cubeb or Tailed pepper; middle notes are Rose, Thistle and Nutmeg; base notes are Hot iron, Larch and Amber.",https://www.fragrantica.com/perfume/DS-Durga/Bitter-Rose-Broken-Spear-18361.html
Foxglove DS&Durgafor women and men,for women and men,3.96,80,"['citrus', 'sweet', 'iris', 'floral', 'woody', 'powdery', 'amber', 'fresh', 'white floral']",['David Seth Moltz'],"FoxglovebyDS&Durgais a Floral Fruity Gourmand fragrance for women and men.Foxglovewas launched in 2014. The nose behind this fragrance is David Seth Moltz. Top notes are Citron and Palisander Rosewood; middle notes are Neroli, Iris and Champaca; base notes are Peach, Immortelle, Suede and Ambergris.",https://www.fragrantica.com/perfume/DS-Durga/Foxglove-28852.html
Isle Ryder DS&Durgafor women and men,for women and men,4.04,119,"['woody', 'aromatic', 'floral', 'fresh', 'white floral', 'honey', 'sweet', 'herbal', 'green', 'fresh spicy']",['David Seth Moltz'],"Isle RyderbyDS&Durgais a Woody Aromatic fragrance for women and men.Isle Ryderwas launched in 2013. The nose behind this fragrance is David Seth Moltz. Top notes are Fir, Wildflowers and Poplar (Populus) buds; middle notes are Jasmine, Dyer’s Greenweed and Spruce; base notes are Honey and Bulrush.",https://www.fragrantica.com/perfume/DS-Durga/Isle-Ryder-18362.html
"Pale Grey Mountain, Small Black Lake DS&Durgafor women and men",for women and men,4.16,126,"['mossy', 'aquatic', 'floral', 'woody', 'earthy', 'fresh', 'violet', 'fresh spicy', 'aromatic', 'sweet']",['David Seth Moltz'],"Pale Grey Mountain, Small Black LakebyDS&Durgais a Aromatic Aquatic fragrance for women and men.Pale Grey Mountain, Small Black Lakewas launched in 2013. The nose behind this fragrance is David Seth Moltz. Top notes are Oakmoss and Water Notes; middle notes are Water Pepper, heather, Violet, Beech and Blackberry; base notes are Water Notes and Portulaca or Pigweed.",https://www.fragrantica.com/perfume/DS-Durga/Pale-Grey-Mountain-Small-Black-Lake-18360.html
Spirit of the Glen DS&Durgafor women and men,for women and men,4.2,131,"['woody', 'whiskey', 'green', 'herbal', 'aromatic', 'mineral', 'fruity']",['David Seth Moltz'],"Spirit of the GlenbyDS&Durgais a fragrance for women and men.Spirit of the Glenwas launched in 2013. The nose behind this fragrance is David Seth Moltz. Top notes are Pear, Pineapple and Grass; middle notes are Oak, Chamomile and Hay; base notes are Malt, Oak, Coal, Woody Notes and Whiskey.",https://www.fragrantica.com/perfume/DS-Durga/Spirit-of-the-Glen-21756.html
40 Million Year Old Amber DS&Durgafor women and men,for women and men,2.46,13,"['amber', 'warm spicy', 'fresh spicy', 'musky', 'smoky', 'balsamic', 'aromatic', 'woody']",['David Seth Moltz'],"40 Million Year Old AmberbyDS&Durgais a fragrance for women and men. This is a new fragrance.40 Million Year Old Amberwas launched in 2023. The nose behind this fragrance is David Seth Moltz. Top notes are Incense, Myrrh and Pepper; middle notes are Mint, Amberwood and Jasmine; base notes are Musk, Olibanum and Amber.",https://www.fragrantica.com/perfume/DS-Durga/40-Million-Year-Old-Amber-79572.html
Peanut DS&Durgafor women and men,for women and men,3.7,20,"['earthy', 'woody', 'nutty', 'green', 'aromatic']",['David Seth Moltz'],"PeanutbyDS&Durgais a Woody fragrance for women and men. This is a new fragrance.Peanutwas launched in 2024. The nose behind this fragrance is David Seth Moltz. Top note is Peanut; middle notes are Peanut and Gourmand Accord; base notes are Earthy Notes, Woody Notes, Vetiver and Grass.",https://www.fragrantica.com/perfume/DS-Durga/Peanut-89417.html
Roman Fruit Sellers DS&Durgafor women and men,for women and men,2.38,8,"['fruity', 'sweet', 'citrus', 'amber', 'woody', 'smoky', 'green', 'cherry']","['David Seth Moltz', 'Kavi Moltz']",Roman Fruit SellersbyDS&Durgais a fragrance for women and men. This is a new fragrance.Roman Fruit Sellerswas launched in 2022. Roman Fruit Sellers was created by Kavi Moltz and David Seth Moltz.,https://www.fragrantica.com/perfume/DS-Durga/Roman-Fruit-Sellers-78329.html
Roman Ruin Cypress DS&Durgafor women and men,for women and men,3.91,11,"['aromatic', 'woody', 'citrus', 'fresh spicy', 'amber', 'lavender']","['David Seth Moltz', 'Kavi Moltz']","Roman Ruin CypressbyDS&Durgais a fragrance for women and men. This is a new fragrance.Roman Ruin Cypresswas launched in 2023. Roman Ruin Cypress was created by David Seth Moltz and Kavi Moltz. Top notes are Bergamot, Lime and Neroli; middle notes are Cypress, Rosemary and Citron; base notes are Lavender, Amberwood and Labdanum.",https://www.fragrantica.com/perfume/DS-Durga/Roman-Ruin-Cypress-88494.html
Royal Kinam Oud DS&Durgafor women and men,for women and men,4.0,32,"['woody', 'amber', 'soft spicy', 'balsamic']","['David Seth Moltz', 'Kavi Moltz']","Royal Kinam OudbyDS&Durgais a fragrance for women and men. This is a new fragrance.Royal Kinam Oudwas launched in 2022. Royal Kinam Oud was created by David Seth Moltz and Kavi Moltz. Top notes are Agarwood (Oud) and Sichuan Pepper; middle notes are Oak, Labdanum and Vietnamese Oud; base notes are Licorice, Styrax, Amber and Agarwood (Oud).",https://www.fragrantica.com/perfume/DS-Durga/Royal-Kinam-Oud-79053.html
Salem Gothic DS&Durgafor women and men,for women and men,3.91,45,"['powdery', 'violet', 'woody', 'aromatic', 'floral', 'mossy', 'marine', 'earthy', 'warm spicy', 'amber']","['David Seth Moltz', 'Kavi Moltz']","Salem GothicbyDS&Durgais a Floral Woody Musk fragrance for women and men. This is a new fragrance.Salem Gothicwas launched in 2023. Salem Gothic was created by David Seth Moltz and Kavi Moltz. Top notes are Violet and Sea Notes; middle notes are Yarrow, Calla Lily and Spicy Notes; base notes are Lichen, Sandalwood and Amber.",https://www.fragrantica.com/perfume/DS-Durga/Salem-Gothic-86328.html
Be Givenchy Givenchyfor women,for women,3.95,251,"['white floral', 'citrus', 'cherry', 'sweet', 'warm spicy', 'fruity', 'woody', 'nutty']",[],"Be GivenchybyGivenchyis a Floral Fruity fragrance for women.Be Givenchywas launched in 2009. Top notes are Lime, Ginger and Cherry; middle notes are Honeysuckle, Jasmine and Orange Blossom; base notes are Musk, Cedar and Amber.",https://www.fragrantica.com/perfume/Givenchy/Be-Givenchy-5112.html
Be Givenchy Givenchyfor women,for women,3.95,251,"['white floral', 'citrus', 'cherry', 'sweet', 'warm spicy', 'fruity', 'woody', 'nutty']",[],"Be GivenchybyGivenchyis a Floral Fruity fragrance for women.Be Givenchywas launched in 2009. Top notes are Lime, Ginger and Cherry; middle notes are Honeysuckle, Jasmine and Orange Blossom; base notes are Musk, Cedar and Amber.",https://www.fragrantica.com/perfume/Givenchy/Be-Givenchy-5112.html
Aviv (Jasmine) Sabonfor women,for women,3.92,24,"['white floral', 'floral', 'fresh', 'tropical']",[],"Aviv (Jasmine)bySabonis a Floral fragrance for women. Top notes are African Orange Flower and Ylang-Ylang; middle notes are Jasmine, Lily-of-the-Valley and Frangipani; base notes are Musk and Amber.",https://www.fragrantica.com/perfume/Sabon/Aviv-Jasmine-10762.html
Femme Sabonfor women,for women,4.8,5,"['vanilla', 'woody', 'powdery', 'warm spicy', 'white floral', 'sweet', 'balsamic', 'musky', 'yellow floral', 'citrus']",[],"FemmebySabonis a Amber Vanilla fragrance for women. Top notes are Ylang-Ylang and Bergamot; middle notes are Jasmine and Clove; base notes are Vanille, Sandalwood and Musk.",https://www.fragrantica.com/perfume/Sabon/Femme-10760.html
Girlfriends Sabonfor women,for women,3.33,3,"['fruity', 'cherry', 'sweet', 'caramel', 'woody', 'vanilla', 'nutty', 'powdery', 'floral', 'musky']",[],"GirlfriendsbySabonis a Floral Fruity fragrance for women.Girlfriendswas launched in 2016. Top notes are Cherry and Forest Fruits; middle note is Cherry Blossom; base notes are Caramel, Vanila and Musk.",https://www.fragrantica.com/perfume/Sabon/Girlfriends-42469.html
Homme Sabonfor men,for men,3.0,2,"['citrus', 'woody', 'fresh', 'floral', 'aquatic']",[],HommebySabonis a Woody Aquatic fragrance for men. Top notes are Citruses and Pepper; middle note is Water Lily; base note is Virginia Cedar.,https://www.fragrantica.com/perfume/Sabon/Homme-10761.html
Oneg (Patchouli Vanilla) Sabonfor women,for women,4.5,32,"['sweet', 'vanilla', 'patchouli', 'warm spicy', 'woody', 'chocolate', 'citrus', 'balsamic', 'earthy', 'powdery']",[],Oneg (Patchouli Vanilla)bySabonis a Amber Vanilla fragrance for women. Top note is Orange; middle notes are Mexican chocolate and Toffee; base notes are Vanille and Patchouli.,https://www.fragrantica.com/perfume/Sabon/Oneg-Patchouli-Vanilla-10763.html
PLV 28 Patchouli Lavender Vanilla Sabonfor women and men,for women and men,4.35,17,"['patchouli', 'lavender', 'vanilla', 'woody', 'warm spicy', 'earthy', 'balsamic', 'aromatic', 'fresh spicy']",[],PLV 28 Patchouli Lavender VanillabySabonis a Aromatic fragrance for women and men.,https://www.fragrantica.com/perfume/Sabon/PLV-28-Patchouli-Lavender-Vanilla-46554.html
Shir (Lily) Sabonfor women,for women,3.25,4,"['white floral', 'fresh', 'green', 'fruity']",[],"Shir (Lily)bySabonis a Floral Fruity fragrance for women. Top notes are Granny Smith apple, Pear and Green Notes; middle notes are Lily-of-the-Valley, Jasmine and Litchi; base note is Musk.",https://www.fragrantica.com/perfume/Sabon/Shir-Lily-10764.html
Tal (Marine) Sabonfor women and men,for women and men,4.2,5,"['citrus', 'aquatic', 'floral', 'woody', 'fresh', 'aromatic', 'fresh spicy']",[],Tal (Marine)bySabonis a Floral Aquatic fragrance for women and men. Top notes are Bergamot and Amalfi Lemon; middle notes are Water Notes and Floral Notes; base note is Woodsy Notes.,https://www.fragrantica.com/perfume/Sabon/Tal-Marine-10765.html
Zer (Rose) Sabonfor women,for women,3.67,12,"['powdery', 'violet', 'fruity', 'rose', 'musky', 'sweet', 'woody', 'floral', 'iris']",[],"Zer (Rose)bySabonis a Floral Woody Musk fragrance for women. Top note is Violet; middle notes are Fruity Notes and Rose; base notes are Musk, Iris and Sandalwood.",https://www.fragrantica.com/perfume/Sabon/Zer-Rose-10766.html
Zohar (Musk) Sabonfor women and men,for women and men,4.57,21,"['musky', 'powdery', 'floral', 'fruity', 'vanilla', 'rose', 'woody', 'soft spicy', 'lactonic', 'sweet']",[],Zohar (Musk)bySabonis a Floral Woody Musk fragrance for women and men.,https://www.fragrantica.com/perfume/Sabon/Zohar-Musk-10767.html
